z,y,x,button
24.475,-978,592,right
25.075,-541,1597,right
25.172,-531,1583,right
25.252,-525,1571,right
25.368,-567,1527,right
25.423,-573,1510,right
25.687,-649,1254,right
25.757,-629,1264,right
25.882,-646,1271,right
25.971,-685,1269,right
26.085,-656,1294,right
26.178,-638,1279,right
26.242,-637,1279,right
26.321,-628,1257,right
26.423,-628,1257,right
26.510,-601,1264,right
26.609,-614,1228,right
26.691,-593,1224,right
26.789,-612,1215,right
26.881,-610,1208,right
26.992,-613,1216,right
27.104,-620,1235,right
27.218,-645,1268,right
27.305,-671,1279,right
27.420,-669,1283,right
27.502,-664,1378,right
27.613,-663,1394,right
27.714,-554,1437,right
27.821,-542,1450,right
27.930,-491,1499,right
28.021,-498,1474,right
28.109,-449,1567,right
28.229,-480,1594,right
28.347,-513,1474,right
28.459,-558,1149,right
28.545,-581,1014,right
28.644,-572,1052,right
28.725,-495,1237,right
28.848,-504,1202,right
28.912,-466,1270,right
29.026,-490,1280,right
29.119,-410,1304,right
29.232,-423,1249,right
29.315,-376,1315,right
29.445,-365,1398,right
29.521,-333,1409,right
29.626,-323,1415,right
29.711,-292,1437,right
29.812,-302,1436,right
29.915,-330,1531,right
30.002,-331,1537,right
30.235,-482,1407,right
30.351,-486,1403,right
30.446,-483,1419,right
30.555,-516,1360,right
30.647,-513,1372,right
30.754,-512,1375,right
30.849,-496,1381,right
30.953,-496,1380,right
31.094,-477,1407,right
31.224,-477,1411,right
31.724,-517,1502,right
31.837,-563,1469,right
31.930,-570,1545,right
32.051,-557,1650,right
32.129,-485,1778,right
32.283,-420,1978,right
32.699,-329,1261,right
32.802,-329,1255,right
32.887,-320,1279,right
33.000,-337,1284,right
33.149,-72,1636,right
33.302,-91,1610,right
33.622,-295,1257,right
33.736,-382,1193,right
33.815,-455,1073,right
33.932,-588,877,right
34.037,-568,921,right
34.140,-417,1283,right
34.222,-331,1569,right
34.342,-358,1569,right
34.439,-369,1645,right
34.546,-381,1587,right
34.660,-384,1581,right
34.746,-375,1596,right
34.837,-416,1286,right
34.951,-641,769,right
35.031,-677,726,right
35.148,-725,704,right
35.235,-732,766,right
35.364,-763,775,right
35.473,-766,752,right
35.607,-772,745,right
35.810,-772,799,right
35.930,-759,799,right
36.057,-725,724,right
36.163,-789,625,right
36.727,-1088,871,left
36.814,-1088,871,left
37.103,-770,723,right
37.196,-768,721,right
37.305,-688,627,right
37.417,-647,648,right
37.502,-707,654,right
37.629,-758,663,right
37.743,-732,907,right
37.850,-709,908,right
37.954,-632,1092,right
38.087,-688,1134,right
38.173,-750,1281,right
38.287,-752,1284,right
38.397,-753,1328,right
38.500,-778,1356,right
38.597,-773,1585,right
38.695,-772,1585,right
38.824,-700,1602,right
38.907,-638,1613,right
38.943,-572,1652,right
39.000,-572,1645,right
39.030,-571,1668,right
39.118,-597,1680,right
39.182,-603,1712,right
39.303,-614,1715,right
39.392,-608,1694,right
39.515,-619,1673,right
39.630,-591,1666,right
39.733,-604,1636,right
39.835,-530,1674,right
39.943,-537,1680,right
40.037,-509,1666,right
40.141,-511,1654,right
40.227,-518,1653,right
40.340,-530,1653,right
40.423,-531,1645,right
40.520,-534,1638,right
40.608,-554,1585,right
40.714,-572,1525,right
40.800,-576,1455,right
40.907,-576,1448,right
41.019,-577,1442,right
41.128,-717,980,right
41.218,-743,790,right
41.329,-771,730,right
41.408,-780,669,right
41.537,-815,560,right
41.653,-768,703,right
41.766,-794,684,right
41.854,-760,710,right
41.968,-755,726,right
42.055,-759,702,right
42.168,-778,641,right
42.271,-755,691,right
42.375,-760,660,right
42.471,-742,676,right
42.583,-743,664,right
42.669,-723,704,right
42.791,-727,706,right
42.890,-733,713,right
43.011,-742,700,right
43.096,-745,713,right
43.213,-772,684,right
43.303,-774,685,right
43.439,-794,684,right
43.544,-785,724,right
43.689,-797,716,right
43.794,-794,723,right
43.831,-794,723,right
43.922,-763,888,right
44.050,-823,873,right
44.146,-844,840,right
44.254,-885,852,right
44.355,-810,1070,right
44.478,-773,1215,right
44.565,-705,1612,right
44.701,-701,1674,right
44.812,-710,1670,right
44.917,-773,868,right
44.995,-739,652,right
45.110,-770,539,right
45.216,-759,521,right
45.329,-762,496,right
45.427,-750,481,right
45.538,-764,473,right
45.807,-787,454,right
45.937,-788,455,right
46.067,-840,413,right
46.192,-1279,149,right
46.415,-727,749,right
46.517,-640,976,right
46.615,-549,1109,right
46.722,-537,1108,right
46.861,-393,1289,right
46.977,-373,1327,right
47.092,-339,1426,right
47.187,-322,1441,right
47.321,-305,1465,right
47.412,-299,1469,right
47.515,-284,1459,right
47.643,-288,1455,right
47.716,-288,1451,right
47.823,-297,1446,right
47.917,-305,1436,right
48.008,-311,1446,right
48.113,-273,1475,right
48.238,-273,1480,right
48.353,-264,1511,right
48.464,-285,1487,right
48.553,-318,1374,right
48.665,-569,755,right
48.740,-617,655,right
48.858,-708,509,right
48.936,-755,446,right
49.056,-795,408,right
49.140,-800,404,right
49.260,-804,424,right
49.376,-788,485,right
49.500,-800,485,right
49.757,-685,803,right
49.824,-701,800,right
49.962,-740,759,right
50.064,-732,765,right
50.166,-688,629,right
50.302,-794,358,right
50.387,-793,386,right
50.510,-799,384,right
50.775,-639,615,right
50.880,-622,691,right
50.982,-550,886,right
51.091,-542,945,right
51.238,-477,1154,right
51.321,-438,1236,right
51.436,-378,1330,right
51.570,-446,1384,right
51.661,-476,1378,right
51.778,-655,889,right
51.887,-616,618,right
52.010,-756,511,right
52.097,-810,447,right
52.252,-1083,293,right
52.368,-1058,319,right
52.520,-1054,303,right
52.609,-1096,110,right
52.728,-1269,17,right
52.931,-873,626,right
53.039,-873,624,right
53.162,-785,711,right
53.290,-737,740,right
53.612,-119,1171,right
53.756,-157,1173,right
53.864,-241,1121,right
53.975,-409,922,right
54.128,-698,644,right
54.226,-1279,151,right
54.350,-934,277,right
54.481,-884,317,right
54.568,-914,109,right
54.703,-1024,0,right
55.068,-880,683,right
55.198,-901,517,right
55.290,-892,491,right
55.432,-928,420,right
55.797,-472,754,right
55.907,-444,772,right
55.997,-365,789,right
56.108,-358,790,right
56.214,-330,760,right
56.375,-331,733,right
56.582,-369,523,right
56.719,-504,404,right
56.806,-550,402,right
56.919,-768,356,right
57.017,-814,380,right
57.137,-964,593,right
57.297,-935,1224,right
57.408,-891,1213,right
57.504,-776,1509,right
57.598,-763,1550,right
57.700,-608,1957,right
57.839,-576,2037,right
58.857,-734,843,right
58.964,-719,809,right
59.041,-678,830,right
59.159,-691,846,right
60.554,-997,850,right
60.658,-1015,900,right
60.751,-1000,1002,right
60.840,-1009,1008,right
60.984,-954,1016,right
61.109,-998,821,right
62.123,-896,1187,right
62.237,-927,1187,right
62.324,-921,1224,right
62.424,-959,1213,right
63.946,-729,1272,right
64.018,-729,1271,right
64.135,-781,1162,right
64.212,-781,1162,right
64.349,-752,1161,right
64.431,-739,1160,right
65.407,-729,1047,right
65.534,-831,807,right
65.611,-794,710,right
65.711,-790,506,right
65.800,-746,432,right
65.925,-756,425,right
66.008,-742,411,right
66.140,-748,270,right
66.531,-1248,367,right
66.634,-1255,337,right
66.737,-1047,563,right
66.850,-1219,532,right
67.126,-918,635,right
67.220,-902,642,right
67.307,-900,632,right
67.399,-925,618,right
67.552,-898,575,right
67.685,-1038,474,right
68.832,-609,700,right
68.946,-919,388,right
69.036,-940,367,right
69.184,-1279,155,right
69.470,-1074,123,right
69.573,-1051,135,right
70.214,-1103,867,left
70.288,-1103,868,left
70.707,-897,294,right
70.804,-897,298,right
73.097,-587,923,right
73.191,-584,964,right
73.274,-543,1035,right
73.374,-545,1011,right
73.461,-420,1009,right
73.577,-422,1001,right
73.676,-395,1013,right
73.770,-393,1015,right
73.861,-323,1179,right
73.962,-333,1171,right
74.077,-325,1191,right
74.168,-337,1188,right
74.261,-337,1199,right
74.367,-337,1199,right
74.466,-311,1219,right
74.566,-311,1219,right
74.789,-298,1220,right
74.835,-294,1206,right
75.014,-311,1144,right
75.137,-337,1059,right
75.247,-337,1054,right
75.350,-337,1054,right
75.445,-336,1058,right
75.563,-335,1058,right
75.947,-415,1012,left
76.564,-640,1024,left
77.118,-866,1039,right
77.216,-859,1040,right
77.315,-811,1046,right
77.425,-812,1043,right
78.261,-592,954,right
78.353,-620,879,right
78.466,-655,816,right
78.589,-723,693,right
79.200,-500,521,right
79.316,-507,421,right
79.384,-506,420,right
79.509,-606,373,right
79.571,-604,369,right
79.691,-678,351,right
79.903,-705,1147,right
80.008,-897,1247,right
80.089,-898,1266,right
80.190,-1002,1286,right
80.274,-1018,1297,right
80.399,-1091,1287,right
80.680,-770,1390,right
80.787,-806,1383,right
80.873,-852,1377,right
80.994,-908,1344,right
81.097,-915,1347,right
81.241,-1027,1362,right
81.543,-806,1268,right
81.646,-822,1257,right
81.741,-853,1212,right
81.862,-910,1130,right
81.957,-915,1086,right
82.079,-935,981,right
82.173,-935,914,right
82.282,-966,766,right
82.391,-842,554,right
82.484,-766,480,right
82.585,-512,398,right
82.691,-444,335,right
82.793,-218,191,right
82.948,-0,0,right
83.483,-290,713,right
83.583,-283,703,right
83.691,-279,700,right
83.806,-283,660,right
84.265,-515,808,right
84.408,-657,620,right
84.498,-673,682,right
84.618,-749,601,right
84.723,-745,626,right
84.824,-764,641,right
85.548,-539,769,right
85.662,-474,717,right
85.732,-466,682,right
85.857,-487,625,right
85.910,-449,590,right
86.054,-455,593,right
86.155,-453,605,right
86.237,-433,656,right
86.324,-403,711,right
86.452,-851,654,right
86.535,-820,628,right
86.708,-1114,285,right
86.869,-1003,590,right
86.977,-1012,534,right
87.069,-907,441,right
87.199,-983,312,right
87.301,-971,265,right
87.435,-985,225,right
87.549,-938,157,right
87.659,-899,63,right
88.101,-107,894,right
88.234,-206,819,right
88.322,-218,805,right
88.449,-572,674,right
88.531,-650,521,right
88.653,-878,159,right
88.734,-1001,67,right
88.836,-1147,0,right
88.933,-1009,182,right
89.035,-998,136,right
89.178,-784,348,right
89.306,-802,341,right
89.414,-806,338,right
89.533,-860,272,right
89.679,-789,279,right
89.808,-774,262,right
89.921,-580,320,right
90.045,-502,276,right
90.283,-630,1061,right
90.421,-600,1140,right
90.496,-526,1202,right
90.625,-638,1122,right
90.730,-633,1043,right
90.838,-421,1060,right
91.037,-261,1238,right
91.206,-244,1365,right
91.288,-191,1406,right
91.414,-215,1377,right
91.503,-246,1343,right
91.633,-676,1160,right
91.714,-725,1205,right
91.840,-867,1167,right
91.935,-891,1184,right
92.073,-998,1156,right
92.180,-1003,1138,right
92.291,-1017,1141,right
92.392,-1036,1222,right
92.511,-1020,1210,right
92.704,-353,1299,right
92.831,-267,1267,right
92.927,-221,1237,right
93.040,-311,1225,right
93.145,-571,1348,right
93.271,-826,1348,right
93.369,-923,1415,right
93.479,-1122,1417,right
93.566,-1130,1408,right
93.692,-1151,1404,right
93.778,-1174,1411,right
93.892,-1198,1406,right
94.097,-664,1372,right
94.220,-636,1258,right
94.327,-433,1322,right
94.431,-236,1323,right
94.521,-89,1374,right
94.658,-133,1440,right
94.750,-84,1541,right
94.857,-84,1540,right
94.996,-57,1496,right
95.123,-102,1382,right
95.207,-102,1386,right
95.322,-281,1083,right
95.405,-389,1005,right
95.522,-522,923,right
95.597,-559,885,right
95.739,-568,909,right
95.818,-556,893,right
95.946,-715,702,right
96.294,-88,1226,right
96.410,-95,1234,right
96.524,-71,1237,right
96.658,-90,1198,right
96.819,-152,1142,right
96.956,-207,1068,right
97.116,-127,1096,right
97.249,-591,644,right
97.338,-560,693,right
97.452,-703,688,right
97.560,-591,778,right
97.683,-520,803,right
97.784,-370,920,right
97.900,-384,853,right
98.048,-128,1035,right
98.146,-160,1026,right
98.252,-122,1091,right
98.366,-137,1080,right
98.444,-141,1077,right
98.569,-196,993,right
98.644,-198,977,right
98.769,-496,645,right
98.844,-618,434,right
98.946,-701,399,right
99.053,-687,397,right
99.153,-681,407,right
99.240,-666,296,right
99.350,-675,295,right
99.467,-484,726,right
99.601,-536,1027,right
99.690,-482,1397,right
99.800,-376,1436,right
99.891,-244,1487,right
100.023,-0,2047,right
100.152,-1,2047,right
100.231,-238,1880,right
100.368,-265,1476,right
100.506,-270,1422,right
100.620,-337,1212,right
100.727,-344,1123,right
100.810,-272,1259,right
100.963,-326,1378,right
101.047,-362,1414,right
101.163,-412,1431,right
101.256,-406,1436,right
101.367,-405,1432,right
101.452,-380,1308,right
101.572,-399,1292,right
101.653,-416,1237,right
101.790,-433,1051,right
101.844,-434,1030,right
102.014,-479,865,right
102.098,-461,922,right
102.233,-456,972,right
102.314,-459,1028,right
102.434,-535,988,right
102.508,-552,886,right
102.645,-626,944,right
102.710,-639,946,right
102.805,-712,897,right
102.890,-695,779,right
103.006,-698,775,right
103.091,-668,746,right
103.219,-719,651,right
103.309,-730,528,right
103.424,-818,386,right
103.514,-771,302,right
103.642,-772,304,right
103.729,-774,306,right
103.855,-883,169,right
103.954,-882,177,right
104.072,-884,180,right
104.166,-875,211,right
104.296,-871,218,right
104.397,-853,206,right
104.520,-895,153,right
104.641,-853,176,right
104.769,-853,176,right
104.955,-853,178,right
105.096,-854,178,right
105.196,-863,201,right
105.321,-952,127,right
105.400,-960,133,right
105.544,-1004,136,right
105.639,-1004,153,right
105.760,-1005,161,right
109.001,-1239,1311,left
109.100,-1237,1312,left
110.821,-355,1331,right
110.940,-355,1331,right
111.885,-58,1006,left
111.976,-58,1006,left
112.573,-58,1006,right
112.703,-58,1006,right
112.997,-58,1006,left
113.096,-58,1006,left
125.398,-64,1070,left
125.510,-63,1070,left
126.139,-52,1071,left
126.201,-52,1071,left
127.350,-1243,1354,left
127.439,-1242,1354,left
138.783,-793,750,left
138.868,-807,756,left
140.631,-1270,1731,left
140.724,-1271,1731,left
141.074,-1257,1738,left
141.180,-1258,1740,left
141.832,-1041,1949,right
141.943,-1040,1949,right
144.177,-1090,1922,left
144.277,-1090,1924,left
144.799,-1112,2014,left
144.913,-1112,2013,left
150.329,-49,995,right
150.511,-51,1060,right
150.593,-21,1035,right
150.775,-0,993,right
152.890,-367,883,right
152.992,-372,888,right
153.073,-373,889,right
153.177,-380,883,right
153.267,-374,898,right
153.380,-373,898,right
153.465,-373,897,right
153.588,-373,896,right
153.669,-368,890,right
153.793,-371,878,right
153.876,-358,870,right
153.993,-358,870,right
154.080,-331,867,right
154.203,-333,867,right
154.346,-365,938,right
154.475,-384,937,right
154.789,-341,882,right
154.891,-341,882,right
155.012,-320,889,right
155.118,-319,885,right
155.215,-285,880,right
155.355,-284,880,right
155.442,-284,880,right
155.560,-284,880,right
155.666,-284,880,right
155.778,-284,880,right
156.096,-455,1094,right
156.186,-516,1147,right
156.276,-580,1242,right
156.407,-770,1318,right
156.527,-1175,1465,right
156.593,-1217,1359,right
156.670,-1044,1214,right
156.768,-1033,1216,right
157.125,-772,1154,right
157.223,-750,1135,right
157.312,-820,1165,right
157.417,-838,1195,right
157.495,-826,1261,right
157.628,-1131,1402,right
158.348,-264,622,right
158.453,-273,601,right
158.540,-394,749,right
158.643,-993,911,right
158.863,-934,1151,right
158.978,-960,1161,right
159.059,-970,1190,right
159.179,-1135,1211,right
160.037,-840,1179,right
160.127,-866,1188,right
160.209,-868,1210,right
160.329,-1132,1179,right
161.161,-507,1092,right
161.264,-871,1268,right
161.361,-1102,1196,right
161.382,-1102,1196,right
161.625,-1022,1129,right
161.730,-1009,1131,right
161.846,-1027,1133,right
161.941,-1081,1095,right
162.685,-961,1025,right
162.771,-962,1023,right
162.874,-928,1019,right
162.982,-928,1016,right
163.686,-244,610,right
163.806,-251,581,right
163.879,-257,607,right
163.970,-364,692,right
164.410,-946,1238,right
164.507,-961,1246,right
164.602,-1009,1277,right
164.718,-1054,1290,right
165.957,-921,1090,right
166.077,-940,1078,right
166.449,-831,1123,right
166.540,-825,1085,right
166.640,-540,981,right
166.744,-473,1012,right
166.858,-349,1052,right
166.968,-318,1051,right
167.036,-283,1063,right
167.129,-285,1072,right
167.218,-310,1068,right
167.311,-310,1070,right
167.392,-313,1064,right
167.490,-325,1053,right
167.574,-327,1047,right
167.680,-344,1007,right
167.760,-405,955,right
167.863,-541,833,right
167.952,-676,648,right
168.058,-688,455,right
168.138,-674,438,right
168.245,-691,396,right
168.328,-684,404,right
168.429,-725,299,right
168.918,-425,1174,right
169.015,-462,1129,right
169.094,-439,808,right
169.192,-684,358,right
169.279,-676,322,right
169.399,-830,0,right
169.703,-636,465,right
169.801,-711,360,right
169.899,-722,324,right
170.005,-798,214,right
170.097,-792,169,right
170.236,-988,25,right
170.819,-892,44,right
170.920,-894,0,right
171.037,-800,25,right
171.136,-705,154,right
171.954,-467,1457,right
172.046,-379,889,right
172.135,-280,660,right
172.226,-315,531,right
172.301,-124,599,right
172.417,-136,609,right
172.520,-117,626,right
172.638,-119,623,right
172.741,-121,617,right
172.864,-187,490,right
172.978,-4,352,right
173.115,-128,192,right
173.244,-480,202,right
173.390,-528,83,right
173.477,-495,55,right
173.643,-501,0,right
173.736,-513,0,right
173.836,-656,0,right
173.979,-612,242,right
174.156,-625,303,right
174.276,-589,271,right
174.421,-601,248,right
174.543,-584,195,right
174.656,-584,193,right
174.773,-562,190,right
174.963,-568,165,right
175.054,-542,163,right
175.178,-544,145,right
175.282,-516,92,right
175.395,-522,38,right
175.524,-513,20,right
175.655,-447,0,right
175.987,-398,580,right
176.115,-400,572,right
177.036,-390,443,right
177.167,-390,443,right
177.754,-362,438,right
177.877,-368,419,right
178.241,-365,403,right
178.380,-357,365,right
178.967,-68,101,right
179.083,-100,115,right
179.199,-149,92,right
179.327,-162,81,right
180.170,-150,167,right
180.309,-189,148,right
181.498,-264,1249,right
181.596,-264,1257,right
182.164,-202,1484,right
182.278,-252,1403,right
182.389,-264,1283,right
182.481,-265,1227,right
182.582,-253,1205,right
182.699,-253,1207,right
182.785,-266,1212,right
182.891,-274,1254,right
183.670,-130,1646,right
183.781,-132,1644,right
184.127,-280,1200,right
184.237,-280,1200,right
184.368,-267,1236,right
184.421,-267,1236,right
185.105,-556,321,right
185.210,-519,390,right
185.302,-485,493,right
185.398,-497,488,right
186.155,-510,428,right
186.265,-542,413,right
186.391,-546,415,right
186.517,-555,391,right
186.657,-587,351,right
186.765,-604,320,right
186.896,-410,594,right
187.022,-223,797,right
187.108,-120,1079,right
187.176,-0,1489,right
187.582,-271,1357,right
187.695,-276,1359,right
187.831,-331,1469,right
187.924,-347,1530,right
188.040,-346,1786,right
188.151,-345,1792,right
188.279,-288,1857,right
188.403,-288,1857,right
188.536,-293,1860,right
188.646,-317,1876,right
188.741,-320,1877,right
188.850,-321,1872,right
188.934,-352,1761,right
189.032,-486,1295,right
189.117,-606,1000,right
189.206,-735,642,right
189.294,-801,608,right
189.413,-1053,502,right
189.548,-1044,537,right
189.663,-1042,540,right
189.774,-1030,586,right
189.897,-1037,565,right
189.997,-1039,554,right
190.101,-1018,613,right
190.239,-897,795,right
190.344,-949,762,right
190.481,-904,923,right
190.584,-863,834,right
190.686,-721,804,right
190.784,-719,716,right
190.885,-704,691,right
190.986,-749,709,right
191.110,-549,1679,right
191.250,-560,1662,right
191.381,-487,1729,right
191.485,-418,1799,right
191.567,-356,1907,right
191.714,-378,1876,right
191.832,-377,1876,right
191.953,-379,1849,right
192.024,-377,1848,right
192.128,-386,1827,right
192.219,-402,1816,right
192.323,-452,1657,right
192.406,-473,1424,right
192.501,-622,968,right
192.588,-736,720,right
192.698,-927,506,right
192.774,-931,478,right
192.881,-985,397,right
192.968,-975,421,right
193.091,-1021,403,right
193.165,-1029,366,right
193.290,-1090,325,right
193.368,-1095,315,right
193.477,-1241,163,right
193.554,-1279,0,right
193.652,-1238,63,right
193.756,-1032,260,right
193.863,-1049,261,right
193.953,-1042,241,right
194.075,-1063,226,right
194.185,-1088,223,right
194.306,-1111,174,right
194.392,-1118,158,right
194.527,-1141,130,right
194.640,-1170,87,right
194.763,-1279,0,right
194.921,-958,541,right
195.054,-985,491,right
195.139,-1002,363,right
195.292,-1279,0,right
195.457,-1068,139,right
195.571,-1040,163,right
195.660,-1088,71,right
195.773,-1251,1,right
195.879,-1227,49,right
195.992,-1192,289,right
196.107,-1159,524,right
196.239,-1278,344,right
196.511,-971,267,right
196.619,-971,260,right
196.765,-1000,200,right
196.933,-1279,0,right
197.129,-1023,506,right
197.248,-988,554,right
197.339,-936,499,right
197.469,-973,420,right
197.563,-938,427,right
197.693,-949,401,right
198.157,-880,414,right
198.285,-885,392,right
198.383,-857,435,right
198.517,-865,432,right
198.667,-861,422,right
198.805,-860,421,right
198.937,-862,407,right
199.106,-867,384,right
208.306,-1252,1308,left
208.406,-1252,1308,left
209.361,-274,1163,right
209.501,-272,1162,right
220.765,-1105,1895,right
220.911,-1105,1895,right
221.070,-1105,1895,right
221.206,-1105,1895,right
221.343,-1106,1895,right
221.440,-1106,1895,right
221.698,-1090,1894,right
221.790,-1090,1894,right
221.894,-1087,1904,right
221.991,-1087,1904,right
228.559,-622,1182,right
228.650,-622,1137,right
228.752,-623,1135,right
228.843,-624,1127,right
228.944,-624,1127,right
229.044,-624,1128,right
229.145,-624,1129,right
229.263,-624,1131,right
230.106,-604,1159,right
230.225,-604,1159,right
230.339,-604,1159,right
230.462,-603,1161,right
231.919,-637,904,right
232.066,-648,887,right
232.137,-648,887,right
232.271,-662,863,right
233.046,-678,774,right
233.132,-689,774,right
233.237,-687,780,right
233.350,-682,782,right
234.509,-682,989,right
234.602,-678,988,right
234.708,-511,911,right
234.813,-467,886,right
234.898,-386,945,right
235.001,-192,1117,right
235.515,-492,1230,right
235.587,-547,1121,right
235.669,-597,972,right
235.773,-705,825,right
235.852,-809,743,right
235.963,-810,751,right
236.059,-818,772,right
236.170,-831,776,right
236.699,-909,892,right
236.805,-904,875,right
236.898,-875,819,right
237.022,-875,792,right
237.360,-797,661,right
237.487,-799,661,right
237.628,-802,658,right
237.773,-814,613,right
238.004,-844,416,right
238.131,-850,369,right
238.264,-830,963,right
238.358,-832,961,right
238.485,-835,948,right
238.575,-834,947,right
238.691,-736,992,right
238.812,-677,1048,right
239.213,-749,1349,right
239.319,-834,1344,right
239.412,-811,1375,right
239.510,-814,1381,right
239.666,-416,1546,right
239.787,-473,1515,right
239.870,-424,1465,right
239.989,-668,1054,right
240.069,-716,788,right
240.198,-980,493,right
240.397,-1106,336,right
240.495,-1012,443,right
240.584,-896,541,right
240.713,-930,483,right
240.793,-936,474,right
240.914,-971,442,right
240.996,-976,378,right
241.108,-975,378,right
241.215,-883,397,right
241.337,-891,377,right
241.653,-274,1637,right
241.761,-256,1718,right
241.825,-225,1688,right
241.916,-343,1612,right
241.998,-433,1446,right
242.132,-413,1427,right
242.205,-369,1359,right
242.312,-614,885,right
242.394,-664,468,right
242.493,-859,206,right
242.593,-832,274,right
242.709,-921,289,right
242.838,-935,303,right
242.966,-990,286,right
243.102,-910,401,right
243.227,-941,349,right
243.343,-956,314,right
243.440,-1151,210,right
243.620,-805,797,right
243.749,-867,769,right
243.857,-901,870,right
243.932,-916,850,right
244.044,-917,846,right
244.161,-920,841,right
244.545,-856,793,right
244.640,-847,800,right
244.761,-854,811,right
244.869,-910,701,right
244.979,-792,499,right
245.107,-809,401,right
245.219,-828,399,right
245.323,-862,369,right
245.479,-869,463,right
245.589,-757,517,right
245.711,-598,476,right
245.811,-563,251,right
245.906,-481,252,right
246.013,-476,253,right
246.128,-483,296,right
246.237,-428,344,right
246.578,-398,527,right
246.675,-402,534,right
246.787,-359,578,right
246.903,-388,549,right
247.155,-1167,0,right
247.263,-1135,60,right
247.920,-396,380,right
248.041,-447,433,right
248.180,-231,212,right
248.285,-0,0,right
248.605,-318,997,right
248.702,-381,978,right
248.802,-440,945,right
248.894,-471,938,right
249.005,-430,923,right
249.125,-420,915,right
249.217,-394,901,right
249.335,-394,900,right
249.465,-401,897,right
249.571,-408,890,right
249.714,-365,942,right
249.839,-361,946,right
249.952,-367,915,right
250.078,-432,705,right
250.172,-388,680,right
250.271,-437,539,right
250.349,-438,498,right
250.484,-468,421,right
250.580,-457,462,right
250.677,-454,471,right
250.789,-455,593,right
250.891,-568,923,right
251.067,-545,1226,right
251.152,-542,1233,right
251.246,-444,1080,right
251.351,-425,1103,right
251.441,-375,1122,right
251.571,-363,1187,right
251.632,-358,1197,right
251.743,-450,1075,right
251.819,-430,1071,right
251.932,-378,1146,right
252.018,-323,1252,right
252.144,-335,1229,right
252.240,-286,1228,right
252.366,-285,1227,right
252.450,-259,1219,right
252.560,-280,1153,right
252.663,-246,1155,right
252.791,-238,1157,right
252.868,-218,1156,right
252.990,-212,1176,right
253.551,-318,1397,right
253.660,-302,1401,right
253.753,-0,1676,right
253.856,-10,1782,right
253.929,-43,2047,right
254.036,-340,1910,right
254.119,-490,1918,right
254.221,-838,1710,right
254.302,-826,1712,right
254.419,-791,1744,right
254.481,-749,1753,right
254.593,-773,1763,right
254.679,-783,1803,right
254.790,-857,1903,right
254.874,-983,2047,right
254.991,-1277,2046,right
255.155,-664,1700,right
255.275,-644,1647,right
255.356,-558,1640,right
255.489,-778,1599,right
255.575,-797,1657,right
255.666,-883,1720,right
276.958,-1223,1961,left
277.057,-1224,1967,left
284.195,-1190,1832,left
284.297,-1190,1833,left
291.405,-1068,1758,left
291.536,-1068,1758,left
296.754,-278,975,right
296.865,-277,978,right
296.965,-285,987,right
297.066,-284,985,right
297.159,-279,1019,right
297.270,-279,1019,right
297.354,-275,1036,right
297.450,-275,1035,right
297.545,-275,1036,right
297.644,-275,1035,right
297.726,-275,1035,right
297.819,-275,1035,right
297.916,-270,1036,right
