time,actions
0,52
1,69
2,47
3,68
4,79
5,61
6,77
7,53
8,67
9,77
10,60
11,77
12,91
13,53
14,38
15,67
16,81
17,56
18,44
19,98
20,43
21,65
22,99
23,32
24,17
25,17
26,18
27,29
28,93
29,26
30,50
31,2
32,9
33,85
34,76
35,7
36,22
37,27
38,29
39,48
40,70
41,53
42,57
43,45
44,8
45,81
46,93
47,75
48,20
49,18
50,97
51,79
52,89
53,76
54,52
55,11
56,81
57,62
58,14
59,52
60,103
61,65
62,93
63,6
64,9
65,8
66,2
