z,y,x,button
110.176,-835,1731,right
110.300,-851,1706,right
110.367,-852,1747,right
110.506,-865,1750,right
110.562,-865,1748,right
110.697,-865,1747,right
110.757,-864,1743,right
110.868,-870,1742,right
110.949,-873,1722,right
111.052,-908,1711,right
111.131,-895,1697,right
111.254,-896,1703,right
111.335,-876,1694,right
111.436,-875,1694,right
111.506,-869,1694,right
111.607,-869,1694,right
111.674,-836,1680,right
111.787,-850,1684,right
111.981,-786,1837,right
112.080,-786,1849,right
112.182,-748,1838,right
112.265,-747,1844,right
112.353,-673,1916,right
112.464,-689,1924,right
112.582,-725,2018,right
112.652,-730,2017,right
112.702,-730,2017,right
112.807,-742,2010,right
112.900,-800,1912,right
113.006,-795,1917,right
113.384,-333,1754,right
113.503,-392,1544,right
113.608,-273,1573,right
113.703,-271,1574,right
113.779,-247,1654,right
113.923,-366,1696,right
114.022,-344,1697,right
114.153,-381,1698,right
114.261,-259,1853,right
114.383,-277,1850,right
114.656,-301,1527,right
114.800,-290,1553,right
114.917,-217,1696,right
115.046,-395,2047,right
115.461,-393,1167,right
115.565,-348,970,right
115.643,-301,809,right
115.768,-324,704,right
115.870,-282,679,right
115.999,-342,384,right
117.341,-647,1010,right
117.460,-591,929,right
117.550,-569,950,right
117.656,-625,984,right
118.193,-379,1353,right
118.306,-405,1345,right
118.413,-195,1437,right
118.527,-229,1470,right
118.630,-219,1492,right
118.741,-252,1410,right
118.868,-289,1313,right
118.995,-310,1354,right
119.104,-327,1415,right
119.213,-390,1282,right
119.318,-322,1090,right
119.423,-342,1104,right
119.520,-364,1061,right
119.630,-382,1026,right
119.734,-378,1016,right
119.854,-404,1023,right
120.688,-479,576,right
120.801,-480,660,right
120.932,-350,892,right
121.032,-365,913,right
121.139,-383,997,right
121.265,-502,921,right
121.346,-539,888,right
121.479,-586,834,right
122.327,-270,1248,right
122.427,-198,1686,right
122.508,-95,1735,right
122.614,-129,1744,right
122.732,-158,1744,right
122.833,-195,1746,right
122.917,-161,1753,right
123.010,-176,1732,right
123.109,-168,1717,right
123.223,-167,1730,right
123.623,-303,1441,right
123.704,-303,1441,right
123.825,-226,1700,right
123.929,-234,1694,right
124.060,-155,1611,right
124.165,-143,1525,right
124.284,-142,1428,right
124.397,-173,1400,right
125.033,-195,1319,right
125.115,-197,1319,right
125.234,-239,1526,right
125.327,-257,1527,right
125.452,-262,1579,right
125.568,-263,1582,right
125.749,-255,1716,right
125.881,-272,1671,right
126.125,-317,1573,right
126.269,-425,1488,right
126.378,-428,1369,right
126.480,-451,1296,right
126.593,-452,1286,right
126.708,-494,1224,right
126.827,-494,1200,right
126.932,-497,1175,right
127.481,-705,789,right
127.616,-755,821,right
127.756,-743,891,right
127.849,-766,953,right
128.483,-519,1645,right
128.587,-524,1665,right
128.706,-484,1715,right
128.816,-484,1715,right
129.655,-501,802,right
129.752,-508,796,right
130.037,-487,726,right
130.144,-488,727,right
131.004,-482,711,right
131.105,-483,711,right
132.126,-1101,774,left
132.195,-1100,774,left
132.419,-498,966,right
132.517,-465,1044,right
132.609,-463,1100,right
132.705,-473,1083,right
132.798,-437,1158,right
132.933,-438,1163,right
134.044,-303,466,right
