z,y,x,button
53.025,-340,1164,right
53.106,-342,1164,right
53.227,-341,1164,right
53.326,-341,1165,right
53.441,-341,1165,right
53.558,-340,1167,right
53.638,-340,1168,right
55.968,-1113,958,left
56.041,-1113,958,left
56.300,-548,1625,right
56.398,-566,1641,right
56.494,-567,1638,right
56.611,-525,1718,right
57.174,-330,1561,right
57.262,-330,1561,right
57.350,-334,1574,right
57.460,-339,1573,right
57.993,-373,1535,right
58.094,-376,1547,right
59.618,-203,1636,right
59.728,-202,1636,right
59.815,-212,1633,right
59.925,-212,1632,right
60.041,-196,1614,right
60.164,-209,1592,right
60.262,-236,1577,right
60.396,-276,1561,right
60.490,-284,1581,right
60.646,-322,1590,right
60.752,-328,1544,right
60.874,-335,1471,right
60.975,-333,1488,right
61.094,-339,1498,right
61.346,-262,1151,right
61.452,-261,1030,right
61.547,-296,1014,right
61.674,-213,1028,right
62.191,-1040,348,right
62.286,-1034,378,right
62.374,-1026,532,right
62.489,-1092,466,right
63.426,-807,662,right
63.510,-807,662,right
63.674,-806,666,right
63.747,-806,666,right
63.893,-785,732,right
63.986,-785,734,right
64.104,-774,737,right
64.210,-770,736,right
64.304,-747,700,right
64.421,-750,684,right
64.500,-751,683,right
64.619,-755,675,right
64.692,-755,675,right
64.783,-754,675,right
64.860,-751,673,right
64.961,-751,673,right
66.296,-629,994,right
66.437,-972,1008,right
66.552,-1025,1084,right
66.630,-1048,1112,right
66.726,-1104,1338,right
66.831,-1107,1411,right
67.282,-981,1577,right
67.363,-980,1579,right
67.460,-995,1664,right
67.548,-1058,1953,right
68.089,-976,1534,right
68.159,-982,1524,right
68.268,-984,1499,right
68.372,-1004,1387,right
68.459,-996,1287,right
68.563,-996,1287,right
68.651,-993,1302,right
68.760,-995,1308,right
68.874,-986,1377,right
68.970,-982,1379,right
69.076,-938,1482,right
69.184,-937,1483,right
69.286,-897,1519,right
69.387,-896,1520,right
69.491,-874,1531,right
69.584,-874,1531,right
69.690,-807,1562,right
69.799,-793,1567,right
69.903,-740,1608,right
70.010,-741,1611,right
70.131,-708,1620,right
70.224,-707,1620,right
70.353,-633,1643,right
70.454,-626,1645,right
70.560,-614,1659,right
70.683,-614,1657,right
70.762,-611,1655,right
70.881,-609,1658,right
70.965,-581,1660,right
71.079,-580,1660,right
71.174,-568,1658,right
71.289,-567,1657,right
71.383,-566,1656,right
71.513,-568,1650,right
71.621,-569,1649,right
71.743,-575,1641,right
71.842,-575,1640,right
71.959,-595,1623,right
72.373,-648,1504,right
72.480,-656,1496,right
72.585,-668,1493,right
72.705,-675,1478,right
72.965,-647,1433,right
73.110,-647,1414,right
73.192,-646,1413,right
73.282,-647,1410,right
73.370,-646,1398,right
73.482,-644,1391,right
73.580,-644,1380,right
73.704,-644,1380,right
73.789,-644,1380,right
73.909,-643,1379,right
74.094,-651,1389,right
74.132,-652,1377,right
75.024,-733,1520,right
75.141,-733,1520,right
75.261,-716,1528,right
