z,y,x,button
98.343,-396,1405,right
98.453,-419,1435,right
98.571,-419,1438,right
98.692,-391,1410,right
98.816,-365,1397,right
98.897,-297,1338,right
99.009,-338,1268,right
99.098,-345,1254,right
99.188,-349,1243,right
99.633,-315,1312,right
99.742,-318,1316,right
99.839,-370,1374,right
99.964,-367,1370,right
100.462,-671,983,right
100.572,-638,1026,right
100.674,-630,1040,right
100.787,-624,1038,right
101.259,-385,1377,right
101.373,-367,1392,right
101.470,-364,1410,right
101.581,-378,1435,right
101.704,-384,1445,right
101.824,-405,1452,right
101.934,-449,1425,right
102.052,-486,1241,right
102.154,-548,1185,right
102.240,-567,1157,right
102.375,-397,1187,right
102.490,-391,1080,right
102.602,-430,1035,right
102.705,-430,1028,right
103.199,-564,993,right
103.303,-573,1002,right
103.406,-570,1011,right
103.502,-569,1011,right
103.603,-498,1165,right
103.703,-507,1185,right
103.825,-513,1329,right
103.919,-512,1334,right
104.025,-482,1415,right
104.117,-478,1415,right
104.223,-408,1337,right
104.323,-400,1177,right
104.405,-402,1177,right
104.504,-404,1150,right
105.171,-447,931,right
105.288,-423,942,right
105.433,-480,1139,right
105.553,-484,1177,right
105.662,-490,1410,right
105.752,-489,1411,right
105.888,-364,1459,right
106.003,-364,1459,right
106.111,-322,1488,right
106.225,-321,1488,right
106.335,-325,1491,right
106.456,-460,1487,right
106.578,-491,1533,right
106.675,-498,1540,right
106.780,-452,1534,right
106.902,-563,1387,right
106.990,-623,1351,right
107.118,-649,1366,right
107.188,-663,1362,right
107.289,-672,1366,right
107.380,-660,1437,right
107.495,-659,1441,right
107.590,-642,1553,right
107.720,-646,1574,right
107.819,-627,1566,right
107.917,-574,1577,right
108.016,-469,1627,right
108.126,-489,1604,right
108.227,-426,1591,right
108.311,-385,1585,right
108.405,-274,1577,right
108.511,-238,1597,right
108.599,-106,1684,right
108.729,-87,1699,right
108.811,-6,1771,right
108.959,-0,1907,right
109.177,-243,1980,right
109.297,-262,1961,right
109.393,-258,1983,right
109.516,-263,2003,right
109.872,-501,1345,right
109.993,-504,1351,right
110.076,-506,1358,right
110.213,-505,1360,right
110.380,-396,1452,right
110.515,-390,1457,right
110.599,-368,1496,right
110.729,-363,1485,right
110.889,-325,1475,right
110.990,-320,1474,right
111.390,-266,1019,right
111.517,-271,990,right
111.667,-308,1043,right
111.738,-342,1030,right
112.084,-330,1359,right
112.198,-329,1360,right
112.292,-354,1385,right
112.447,-372,1395,right
112.828,-653,1423,right
112.934,-644,1429,right
113.018,-644,1429,right
113.128,-644,1432,right
114.161,-377,1533,right
114.257,-384,1552,right
114.361,-387,1552,right
114.467,-393,1553,right
114.600,-395,1539,right
114.723,-446,1381,right
114.845,-439,1511,right
114.944,-442,1469,right
115.049,-362,1300,right
115.175,-363,1289,right
115.267,-355,1257,right
115.387,-327,1149,right
115.949,-409,1266,right
116.047,-408,1266,right
116.146,-410,1267,right
116.253,-401,1281,right
116.360,-370,1364,right
116.472,-367,1365,right
116.592,-273,1434,right
116.696,-254,1435,right
116.796,-206,1377,right
116.915,-248,1237,right
117.023,-251,1230,right
117.116,-259,1203,right
117.231,-55,1341,right
117.341,-53,1342,right
117.426,-60,1369,right
117.540,-73,1379,right
117.614,-69,1382,right
117.720,-83,1355,right
118.045,-417,1222,right
118.152,-379,1245,right
118.207,-271,1302,right
118.347,-274,1301,right
118.435,-246,1322,right
118.542,-114,1360,right
118.621,-0,1453,right
118.730,-16,1461,right
118.861,-160,1356,right
118.979,-120,1379,right
119.057,-68,1489,right
119.173,-68,1489,right
119.251,-68,1488,right
119.386,-69,1482,right
119.482,-37,1455,right
119.632,-29,1404,right
119.716,-11,1418,right
119.850,-0,1477,right
119.977,-9,1666,right
120.106,-58,1649,right
120.183,-81,1651,right
120.317,-157,1696,right
120.397,-162,1699,right
120.525,-173,1699,right
120.651,-257,1786,right
120.749,-259,1785,right
120.844,-267,1790,right
120.976,-321,1808,right
121.384,-610,1503,right
121.507,-663,1337,right
121.586,-672,1294,right
121.710,-655,1289,right
121.798,-655,1289,right
121.915,-655,1288,right
122.013,-611,1324,right
122.120,-599,1334,right
122.204,-507,1388,right
122.313,-509,1381,right
122.402,-500,1372,right
122.508,-501,1365,right
122.606,-477,1350,right
122.706,-476,1332,right
122.783,-476,1332,right
122.868,-476,1332,right
122.942,-444,1343,right
123.051,-462,1344,right
123.325,-607,1522,right
123.423,-589,1515,right
123.528,-516,1610,right
123.635,-512,1618,right
123.731,-503,1671,right
123.851,-542,1674,right
123.945,-549,1690,right
124.087,-1279,1860,right
124.382,-675,1582,right
124.498,-729,1579,right
124.594,-692,1593,right
124.704,-690,1590,right
124.796,-622,1554,right
124.918,-621,1554,right
125.014,-607,1541,right
125.125,-607,1542,right
125.269,-537,1534,right
125.361,-536,1534,right
125.463,-534,1543,right
125.576,-533,1542,right
125.661,-534,1542,right
125.767,-529,1530,right
126.074,-527,1530,right
126.192,-526,1529,right
127.536,-327,1456,right
127.655,-327,1456,right
128.458,-350,1448,right
128.568,-388,1395,right
128.657,-389,1395,right
128.770,-414,1375,right
128.870,-415,1365,right
128.981,-440,1247,right
129.070,-467,1216,right
129.192,-491,1192,right
129.293,-531,1186,right
129.396,-534,1184,right
129.504,-524,1205,right
129.612,-524,1205,right
131.252,-557,1175,right
131.394,-558,1175,right
131.790,-538,1116,right
131.926,-538,1115,right
133.175,-607,1414,right
133.272,-606,1414,right
133.447,-521,1417,right
133.587,-509,1413,right
133.674,-489,1418,right
133.806,-486,1418,right
134.254,-758,1157,right
134.375,-754,1160,right
134.482,-625,1237,right
134.596,-606,1240,right
135.571,-208,1665,right
135.666,-129,1696,right
135.738,-32,1796,right
135.869,-129,1782,right
135.966,-131,1784,right
136.097,-135,1797,right
136.200,-149,1807,right
136.328,-207,1815,right
136.425,-208,1810,right
136.546,-239,1751,right
136.642,-425,1697,right
136.754,-461,1688,right
136.850,-447,1716,right
136.955,-491,1665,right
137.065,-492,1666,right
137.180,-491,1665,right
137.572,-299,1740,right
137.682,-305,1718,right
137.785,-303,1390,right
137.905,-303,1389,right
138.005,-303,1390,right
138.118,-303,1385,right
138.239,-306,1389,right
138.355,-306,1389,right
138.492,-306,1391,right
138.619,-309,1383,right
138.734,-313,1380,right
138.823,-311,1381,right
138.922,-93,1552,right
139.044,-87,1575,right
139.223,-146,1568,right
139.341,-154,1563,right
139.515,-136,1625,right
139.611,-52,1660,right
140.155,-212,1249,right
140.297,-152,1254,right
140.420,-26,1259,right
140.581,-143,1161,right
140.864,-324,1270,right
140.981,-330,1275,right
141.073,-330,1275,right
141.180,-328,1271,right
141.300,-172,1281,right
141.390,-170,1281,right
141.505,-54,1280,right
141.634,-0,1352,right
141.722,-25,1470,right
141.846,-123,1556,right
141.957,-270,1614,right
142.082,-272,1609,right
142.188,-264,1605,right
142.308,-265,1616,right
142.397,-251,1669,right
142.517,-251,1668,right
142.953,-320,1603,right
143.066,-319,1600,right
143.186,-287,1643,right
143.296,-300,1632,right
143.422,-257,1598,right
143.536,-255,1479,right
143.655,-278,1375,right
143.764,-279,1330,right
143.875,-283,1321,right
143.982,-434,1363,right
144.072,-492,1418,right
144.186,-491,1418,right
144.266,-493,1430,right
144.388,-493,1427,right
145.243,-422,1649,right
145.344,-419,1656,right
145.897,-563,1620,right
145.990,-563,1620,right
146.097,-550,1637,right
146.209,-557,1642,right
146.354,-357,1559,right
146.486,-350,1501,right
146.577,-325,1442,right
146.695,-304,1410,right
146.797,-267,1414,right
146.903,-251,1397,right
147.010,-205,1395,right
147.124,-206,1387,right
147.268,-201,1369,right
147.379,-182,1329,right
147.485,-166,1310,right
147.595,-0,1254,right
147.789,-132,1344,right
147.929,-188,1327,right
148.023,-189,1302,right
148.139,-188,1300,right
148.248,-189,1301,right
148.364,-207,1291,right
148.505,-314,1305,right
148.595,-322,1301,right
148.728,-296,1296,right
148.842,-347,1115,right
148.951,-395,1137,right
149.048,-396,1139,right
149.191,-423,1344,right
149.290,-423,1356,right
149.383,-452,1516,right
149.502,-452,1518,right
149.596,-456,1556,right
149.722,-458,1560,right
150.344,-484,1637,right
150.442,-484,1637,right
150.589,-406,1626,right
150.682,-381,1621,right
150.800,-292,1588,right
150.910,-294,1512,right
151.016,-292,1459,right
151.135,-324,1402,right
151.265,-342,1429,right
151.350,-331,1433,right
151.456,-217,1481,right
151.572,-206,1512,right
151.673,-236,1565,right
151.776,-273,1561,right
151.907,-278,1554,right
152.007,-288,1508,right
152.171,-286,1539,right
152.251,-190,1592,right
152.335,-160,1623,right
152.469,-303,1561,right
152.580,-368,1477,right
152.701,-415,1391,right
152.791,-400,1346,right
152.876,-398,1346,right
152.974,-360,1377,right
153.075,-359,1377,right
153.175,-357,1398,right
153.280,-356,1397,right
153.385,-334,1402,right
153.482,-331,1401,right
153.572,-285,1410,right
153.683,-335,1355,right
153.783,-392,1285,right
153.888,-391,1282,right
154.016,-248,1316,right
154.106,-181,1268,right
154.195,-122,1280,right
154.286,-223,1255,right
155.065,-1099,795,left
155.148,-1099,795,left
155.342,-419,1025,right
155.445,-395,1061,right
155.541,-384,1221,right
155.661,-310,1171,right
155.764,-0,1075,right
155.892,-69,1100,right
156.193,-438,1805,right
156.240,-488,1765,right
156.385,-487,1655,right
156.486,-537,1651,right
156.598,-578,1641,right
156.682,-571,1618,right
156.793,-551,1622,right
156.900,-560,1573,right
157.022,-388,1285,right
157.139,-459,1222,right
157.222,-511,1164,right
157.347,-539,1156,right
157.448,-561,1157,right
157.559,-592,1166,right
157.739,-717,1265,right
157.841,-718,1266,right
157.943,-714,1266,right
158.051,-714,1266,right
158.568,-633,1221,right
158.672,-635,1224,right
158.782,-636,1240,right
158.834,-636,1239,right
159.830,-607,988,right
159.919,-607,988,right
160.004,-608,1007,right
160.087,-630,1014,right
160.876,-423,903,right
160.991,-544,912,right
161.094,-590,905,right
161.188,-611,891,right
162.147,-335,965,right
162.248,-335,964,right
162.348,-313,1057,right
162.444,-313,1057,right
162.546,-283,1123,right
162.655,-283,1125,right
163.009,-248,1323,right
163.124,-245,1354,right
163.222,-260,1379,right
163.343,-284,1378,right
163.462,-306,1380,right
163.573,-356,1367,right
163.689,-359,1368,right
163.792,-361,1374,right
164.169,-456,1389,right
164.275,-472,1408,right
164.358,-553,1409,right
164.464,-675,1354,right
164.562,-727,1320,right
164.691,-757,1267,right
165.414,-441,1376,right
165.507,-340,1389,right
165.564,-225,1444,right
165.679,-281,1469,right
165.766,-355,1467,right
165.871,-426,1466,right
165.950,-435,1461,right
166.040,-429,1424,right
166.119,-356,1419,right
166.232,-335,1389,right
166.304,-346,1382,right
166.415,-454,1319,right
166.481,-439,1305,right
166.596,-431,1309,right
166.704,-373,1325,right
166.800,-366,1327,right
166.884,-349,1328,right
166.989,-332,1333,right
167.071,-308,1346,right
167.175,-211,1395,right
167.266,-0,1483,right
167.396,-4,1499,right
167.478,-70,1498,right
167.643,-297,1445,right
167.736,-307,1442,right
167.836,-402,1404,right
167.929,-464,1377,right
168.046,-544,1319,right
168.414,-1067,1341,right
168.450,-1066,1341,right
168.592,-982,1341,right
168.697,-980,1339,right
168.783,-968,1340,right
168.897,-967,1339,right
168.984,-967,1339,right
169.093,-967,1339,right
169.295,-484,1534,right
169.392,-475,1531,right
169.477,-316,1518,right
169.587,-354,1513,right
169.695,-317,1540,right
169.801,-293,1558,right
169.893,-273,1623,right
170.022,-270,1642,right
170.104,-219,1744,right
170.228,-218,1748,right
170.618,-0,1927,right
170.764,-10,2046,right
171.030,-372,1598,right
171.152,-380,1564,right
171.244,-393,1571,right
171.368,-502,1486,right
171.664,-549,1426,right
171.798,-645,1209,right
171.897,-643,1197,right
172.007,-763,1027,right
172.693,-549,1447,right
172.800,-556,1435,right
172.894,-571,1440,right
173.003,-569,1439,right
174.970,-265,1447,right
175.080,-264,1446,right
175.286,-287,1447,right
175.380,-312,1455,right
175.478,-313,1454,right
175.569,-330,1435,right
175.682,-329,1493,right
175.781,-328,1493,right
176.447,-314,1419,right
176.539,-314,1419,right
176.651,-281,1439,right
176.755,-281,1415,right
176.877,-347,1324,right
176.998,-884,1030,right
177.409,-630,1272,right
177.488,-654,1192,right
177.595,-610,1124,right
177.710,-643,1008,right
177.796,-635,993,right
177.914,-645,979,right
178.008,-703,985,right
178.131,-714,968,right
178.645,-733,952,right
178.738,-732,951,right
178.840,-708,946,right
178.938,-713,935,right
179.017,-715,936,right
179.133,-732,927,right
179.201,-737,923,right
179.319,-757,920,right
179.401,-796,915,right
179.503,-802,911,right
180.312,-455,1210,right
180.409,-392,1247,right
180.489,-357,1293,right
180.589,-356,1298,right
180.707,-348,1300,right
180.821,-406,1299,right
180.954,-423,1306,right
181.053,-424,1303,right
181.329,-379,1081,right
181.405,-442,933,right
181.564,-328,1016,right
181.663,-324,1023,right
181.793,-325,1098,right
181.900,-283,1125,right
182.233,-275,1164,right
182.338,-275,1164,right
183.117,-250,1139,right
183.216,-249,1139,right
183.321,-257,1113,right
183.432,-475,909,right
183.512,-478,908,right
183.629,-535,898,right
183.782,-406,1019,right
183.914,-383,1021,right
184.005,-388,1022,right
184.123,-428,1018,right
184.239,-464,999,right
184.361,-506,944,right
184.449,-510,942,right
184.556,-508,942,right
184.841,-249,1032,right
184.952,-209,1075,right
185.031,-130,1153,right
185.139,-114,1157,right
185.233,-100,1170,right
185.353,-103,1173,right
185.438,-80,1176,right
185.562,-0,1216,right
186.290,-409,1006,right
186.392,-393,1009,right
186.517,-383,1053,right
186.627,-459,985,right
186.761,-585,940,right
186.889,-632,920,right
186.986,-632,920,right
187.092,-631,920,right
187.235,-527,1061,right
187.341,-524,1064,right
187.442,-524,1064,right
187.568,-555,1023,right
187.650,-549,1025,right
187.746,-549,1025,right
187.817,-549,1025,right
187.938,-556,1024,right
188.045,-557,1024,right
188.169,-557,1024,right
188.263,-557,1024,right
188.385,-557,1024,right
188.487,-557,1024,right
188.597,-557,1024,right
189.121,-121,1214,right
189.243,-171,1235,right
189.608,-159,1461,right
189.736,-207,1438,right
190.056,-531,1009,right
190.173,-546,1005,right
190.613,-240,1190,right
190.731,-240,1191,right
190.861,-343,1254,right
190.972,-338,1260,right
191.105,-343,1266,right
191.195,-346,1278,right
192.342,-505,1345,right
192.453,-496,1379,right
192.564,-620,1283,right
192.672,-683,1240,right
192.769,-723,1222,right
192.888,-813,1125,right
192.974,-841,1151,right
193.088,-861,1146,right
193.169,-859,1195,right
193.277,-860,1219,right
193.549,-469,1332,right
193.661,-420,1298,right
193.749,-268,1283,right
193.858,-270,1264,right
193.941,-263,1263,right
194.059,-333,1175,right
194.148,-342,1102,right
194.244,-414,951,right
195.122,-1092,955,left
195.201,-1092,955,left
195.616,-545,1159,right
195.715,-532,1166,right
195.816,-526,1242,right
195.929,-531,1243,right
198.552,-770,1048,right
198.658,-769,1047,right
198.741,-756,1047,right
198.843,-758,1008,right
199.388,-607,753,right
199.492,-632,764,right
199.612,-622,769,right
199.704,-619,770,right
199.821,-588,846,right
199.921,-594,842,right
200.034,-521,848,right
200.163,-537,813,right
200.268,-544,810,right
200.366,-560,796,right
200.468,-572,771,right
200.577,-588,735,right
200.666,-591,739,right
200.784,-611,742,right
200.886,-606,768,right
200.978,-605,771,right
201.114,-484,920,right
201.220,-394,1014,right
201.299,-204,1086,right
201.409,-237,1072,right
201.502,-211,1089,right
201.618,-219,1096,right
201.679,-212,1108,right
201.783,-226,1067,right
201.862,-280,1005,right
201.980,-371,806,right
202.058,-369,799,right
202.167,-395,803,right
202.266,-365,823,right
202.361,-355,840,right
202.515,-214,950,right
202.621,-154,987,right
202.717,-60,1121,right
202.820,-0,1180,right
202.896,-2,1277,right
203.004,-54,1294,right
203.150,-263,1161,right
203.272,-213,1138,right
203.358,-140,1172,right
203.478,-141,1179,right
203.610,-72,1197,right
203.730,-72,1197,right
203.830,-59,1192,right
203.939,-53,1189,right
204.280,-149,1157,right
204.378,-151,1161,right
204.477,-151,1169,right
204.591,-156,1179,right
205.050,-243,1206,right
205.157,-255,1127,right
205.805,-292,757,right
205.894,-289,754,right
205.999,-279,753,right
206.078,-278,753,right
206.920,-321,1102,right
207.017,-322,1101,right
207.117,-272,1149,right
207.223,-279,1108,right
207.383,-234,1146,right
207.515,-206,1156,right
207.632,-183,1186,right
207.760,-215,1200,right
208.097,-373,1038,right
208.204,-382,1021,right
208.728,-258,1179,right
208.853,-300,1261,right
208.945,-303,1310,right
209.069,-300,1317,right
209.177,-240,1456,right
209.322,-241,1456,right
209.685,-303,1019,right
209.789,-297,988,right
210.099,-222,1440,right
210.189,-221,1443,right
210.291,-186,1496,right
210.401,-157,1494,right
210.883,-0,1429,right
210.942,-13,1429,right
211.097,-146,1405,right
211.208,-161,1391,right
211.318,-167,1293,right
211.410,-168,1291,right
211.535,-229,1318,right
211.637,-238,1333,right
211.759,-285,1395,right
211.861,-309,1401,right
211.952,-369,1418,right
212.065,-426,1404,right
212.147,-544,1350,right
212.264,-615,1281,right
212.334,-631,1271,right
212.470,-694,1254,right
212.543,-716,1261,right
212.674,-805,1228,right
212.732,-806,1227,right
212.856,-889,1173,right
212.931,-887,1171,right
213.036,-885,1169,right
213.121,-864,1174,right
213.237,-862,1174,right
213.336,-860,1176,right
213.442,-852,1175,right
213.528,-847,1181,right
213.638,-848,1184,right
213.844,-577,1353,right
213.949,-459,1397,right
214.048,-374,1433,right
214.168,-370,1438,right
214.272,-373,1438,right
214.401,-536,1389,right
214.528,-480,1360,right
214.612,-483,1323,right
214.763,-457,1312,right
214.858,-399,1196,right
214.967,-333,1150,right
215.078,-329,1064,right
215.195,-317,1084,right
215.312,-315,1084,right
215.403,-241,1114,right
215.528,-241,1118,right
215.841,-265,1156,right
215.929,-274,1129,right
216.053,-245,1178,right
216.165,-265,1168,right
216.279,-348,1148,right
216.407,-448,1030,right
216.501,-438,1041,right
216.611,-438,1041,right
216.697,-439,1039,right
216.817,-486,981,right
216.923,-491,1017,right
217.003,-489,1017,right
217.110,-467,1061,right
217.228,-466,1061,right
217.298,-461,1076,right
217.409,-461,1079,right
217.500,-467,1110,right
217.595,-466,1115,right
217.730,-473,1231,right
217.843,-473,1235,right
217.943,-475,1240,right
218.053,-476,1255,right
218.156,-486,1322,right
218.264,-483,1325,right
218.379,-419,1409,right
218.501,-397,1413,right
218.609,-324,1361,right
218.741,-294,1317,right
218.849,-246,1177,right
218.958,-245,1129,right
219.067,-229,1124,right
219.174,-227,1124,right
219.289,-207,1138,right
219.411,-207,1143,right
220.232,-122,1389,right
220.348,-140,1400,right
220.446,-220,1399,right
220.565,-352,1364,right
220.714,-408,1409,right
220.838,-412,1423,right
221.748,-1248,1354,left
221.851,-1248,1354,left
227.289,-1256,1335,left
227.371,-1256,1334,left
231.997,-381,1038,right
232.122,-380,1037,right
233.291,-1181,2007,left
233.381,-1180,2007,left
238.704,-505,1057,right
238.782,-478,1059,right
238.888,-411,1218,right
238.992,-369,1245,right
239.102,-307,1332,right
239.205,-306,1330,right
239.316,-300,1342,right
239.436,-300,1342,right
239.562,-301,1342,right
239.656,-301,1342,right
239.776,-291,1328,right
239.883,-287,1287,right
239.979,-164,1207,right
240.085,-157,1147,right
