z,y,x,button
55.543,-546,1071,right
55.645,-546,1070,right
55.755,-529,1069,right
55.860,-523,1070,right
56.427,-616,1268,right
56.531,-609,1276,right
56.648,-599,1388,right
56.729,-618,1316,right
56.858,-588,1104,right
56.958,-497,945,right
57.042,-390,956,right
57.181,-409,944,right
57.294,-434,896,right
57.422,-481,838,right
57.520,-624,771,right
57.631,-677,757,right
57.744,-680,729,right
57.849,-704,710,right
57.950,-743,647,right
58.066,-755,627,right
58.160,-765,617,right
58.274,-883,564,right
58.383,-927,560,right
58.486,-936,561,right
58.563,-961,550,right
58.688,-1090,481,right
59.083,-862,621,right
59.173,-862,623,right
59.288,-867,628,right
59.413,-881,619,right
59.848,-876,991,right
59.931,-877,1001,right
60.037,-850,1023,right
60.155,-855,1015,right
60.246,-865,981,right
60.366,-850,975,right
60.469,-686,1117,right
60.591,-667,1131,right
60.693,-546,1210,right
60.811,-537,1214,right
60.908,-483,1246,right
61.016,-474,1261,right
61.097,-471,1317,right
61.213,-477,1315,right
61.297,-461,1318,right
61.418,-479,1294,right
61.510,-474,1290,right
61.607,-473,1291,right
61.774,-457,1314,right
61.817,-457,1314,right
62.631,-201,1156,right
62.748,-203,1162,right
62.830,-256,1210,right
62.927,-274,1191,right
63.010,-253,1167,right
63.129,-247,1171,right
63.228,-214,1150,right
63.346,-189,1102,right
63.442,-174,1080,right
63.534,-170,1074,right
66.883,-624,946,right
66.954,-626,893,right
67.035,-627,863,right
67.136,-627,864,right
67.230,-602,828,right
67.354,-592,798,right
67.439,-571,777,right
67.556,-564,778,right
67.654,-508,803,right
67.767,-508,803,right
67.884,-508,803,right
67.990,-508,803,right
68.099,-581,785,right
68.205,-744,802,right
68.312,-787,835,right
68.409,-795,835,right
68.500,-816,831,right
68.607,-929,810,right
68.932,-899,937,right
69.038,-900,942,right
69.129,-899,959,right
69.242,-904,968,right
70.433,-962,977,right
70.541,-996,981,right
70.629,-1001,970,right
70.726,-1038,946,right
71.049,-809,921,right
71.141,-826,910,right
71.242,-913,912,right
71.345,-930,916,right
71.446,-936,916,right
71.566,-939,903,right
71.784,-911,1007,right
71.877,-904,1009,right
71.994,-872,1029,right
72.100,-881,1035,right
72.224,-845,1112,right
72.322,-844,1108,right
72.455,-806,1083,right
72.545,-809,1071,right
72.687,-757,1078,right
72.787,-710,1015,right
72.889,-702,1003,right
72.996,-701,1000,right
73.083,-702,1001,right
73.193,-697,1003,right
73.824,-703,1086,right
73.916,-718,1040,right
74.016,-711,1038,right
74.125,-710,1041,right
74.845,-389,933,right
74.953,-389,933,right
75.061,-423,916,right
75.176,-565,879,right
75.281,-662,803,right
75.395,-779,765,right
75.502,-823,770,right
75.616,-927,725,right
75.737,-998,730,right
75.854,-1019,718,right
76.437,-946,973,right
76.529,-932,994,right
76.624,-905,1038,right
76.741,-905,1033,right
76.846,-916,1028,right
76.960,-923,1040,right
77.087,-931,1032,right
77.196,-956,969,right
77.612,-914,755,right
77.717,-898,794,right
77.809,-907,947,right
77.939,-911,948,right
78.016,-923,832,right
78.125,-928,824,right
78.229,-929,787,right
78.337,-935,762,right
78.445,-930,756,right
78.571,-930,755,right
78.714,-868,751,right
78.836,-805,743,right
78.940,-765,739,right
79.042,-799,655,right
79.162,-812,613,right
79.283,-813,612,right
79.551,-647,823,right
79.652,-639,837,right
79.762,-635,835,right
79.883,-633,827,right
79.998,-661,788,right
80.108,-720,721,right
80.239,-721,718,right
80.355,-770,694,right
80.491,-807,728,right
80.606,-808,734,right
80.728,-803,834,right
80.843,-803,836,right
81.390,-839,1145,right
81.507,-832,1139,right
81.603,-844,1142,right
81.711,-862,1157,right
81.816,-820,1043,right
81.943,-753,942,right
82.049,-727,917,right
82.179,-758,838,right
82.302,-776,818,right
82.428,-776,818,right
82.567,-825,965,right
82.687,-882,980,right
82.794,-901,985,right
82.909,-909,968,right
83.022,-850,859,right
83.138,-812,784,right
83.232,-723,667,right
83.361,-722,666,right
83.461,-701,665,right
83.601,-704,667,right
83.727,-706,659,right
83.851,-710,593,right
83.952,-818,465,right
84.071,-839,454,right
84.334,-651,559,right
84.444,-662,555,right
84.556,-796,505,right
84.689,-1169,206,right
85.029,-764,411,right
85.133,-762,409,right
85.242,-797,344,right
85.362,-819,316,right
85.478,-813,313,right
85.584,-794,291,right
86.011,-647,524,right
86.125,-647,524,right
86.237,-650,473,right
86.364,-651,476,right
86.489,-653,487,right
86.623,-798,490,right
86.731,-850,521,right
86.846,-904,520,right
86.968,-881,526,right
87.085,-861,546,right
87.212,-713,682,right
87.326,-711,681,right
87.452,-663,616,right
87.560,-664,593,right
87.676,-675,573,right
87.803,-702,538,right
88.233,-687,795,right
88.328,-697,777,right
88.905,-483,717,right
88.992,-479,701,right
89.105,-475,647,right
89.213,-476,635,right
89.338,-475,629,right
89.432,-467,631,right
89.534,-416,636,right
89.667,-415,636,right
89.786,-410,634,right
89.898,-406,615,right
90.015,-393,573,right
90.127,-386,536,right
90.247,-383,523,right
90.375,-381,507,right
90.529,-390,470,right
90.649,-413,422,right
90.755,-486,329,right
90.895,-566,214,right
91.325,-584,512,right
91.436,-589,522,right
91.549,-607,527,right
91.646,-609,530,right
91.777,-407,797,right
91.888,-406,798,right
92.014,-407,793,right
92.118,-386,760,right
92.212,-313,710,right
92.338,-301,678,right
92.452,-273,674,right
92.577,-253,615,right
92.677,-249,617,right
92.785,-244,623,right
92.903,-273,811,right
93.030,-352,848,right
93.114,-373,860,right
93.237,-388,852,right
93.350,-438,860,right
93.467,-471,844,right
93.562,-535,807,right
93.681,-587,750,right
93.769,-618,737,right
93.904,-657,736,right
94.008,-695,711,right
94.124,-738,670,right
94.232,-772,637,right
94.334,-785,637,right
94.448,-810,640,right
94.566,-822,638,right
94.667,-837,627,right
94.787,-860,629,right
95.189,-870,886,right
95.305,-919,899,right
95.408,-934,873,right
95.534,-953,852,right
96.303,-778,1122,right
96.425,-802,1121,right
96.499,-863,1086,right
96.648,-885,1087,right
96.727,-898,1067,right
96.860,-926,1002,right
96.965,-925,889,right
97.096,-946,785,right
97.188,-962,702,right
97.323,-982,643,right
97.414,-991,622,right
97.543,-994,548,right
97.628,-964,445,right
97.761,-964,442,right
97.872,-964,442,right
97.986,-965,439,right
98.156,-927,438,right
98.285,-927,429,right
98.837,-891,879,right
98.889,-895,881,right
99.036,-945,819,right
99.140,-945,818,right
99.324,-858,455,right
99.455,-867,436,right
99.557,-865,430,right
99.668,-790,474,right
99.778,-604,671,right
99.918,-601,674,right
100.026,-584,592,right
100.154,-575,578,right
100.251,-561,549,right
100.376,-560,549,right
100.475,-532,552,right
100.596,-530,551,right
100.711,-475,567,right
100.842,-462,569,right
100.952,-461,538,right
101.097,-450,289,right
101.171,-451,283,right
101.316,-484,221,right
101.415,-501,197,right
101.550,-501,196,right
101.660,-501,196,right
101.796,-501,195,right
101.916,-445,172,right
102.037,-431,170,right
102.145,-360,187,right
102.271,-329,207,right
102.370,-243,368,right
102.505,-231,460,right
102.593,-223,518,right
102.712,-222,528,right
102.806,-219,595,right
102.929,-220,601,right
103.071,-233,549,right
103.180,-252,475,right
103.299,-249,541,right
103.406,-246,552,right
103.534,-245,742,right
103.649,-250,753,right
103.775,-266,800,right
103.907,-298,802,right
103.988,-399,797,right
104.128,-503,791,right
104.212,-514,791,right
104.349,-532,802,right
104.454,-533,850,right
104.564,-540,852,right
104.674,-564,863,right
104.794,-590,862,right
104.916,-648,957,right
105.001,-652,999,right
105.114,-552,1270,right
105.219,-569,1261,right
105.320,-580,1280,right
105.451,-620,1289,right
106.201,-781,1266,right
106.283,-798,1250,right
106.394,-814,1209,right
106.505,-842,1177,right
106.637,-851,1170,right
106.751,-851,1169,right
107.055,-852,1263,right
107.160,-852,1264,right
107.294,-833,1320,right
107.395,-832,1320,right
107.514,-776,1370,right
107.618,-774,1372,right
108.224,-761,1472,right
108.306,-771,1473,right
108.416,-788,1496,right
108.537,-788,1497,right
108.675,-805,1476,right
108.801,-828,1445,right
109.170,-667,1400,right
109.275,-680,1378,right
109.402,-785,1474,right
109.512,-812,1505,right
109.661,-655,1384,right
109.783,-606,1328,right
109.882,-586,1310,right
110.001,-571,1292,right
110.123,-488,1272,right
110.233,-482,1270,right
110.342,-421,1246,right
110.444,-423,1242,right
110.570,-423,1242,right
110.681,-423,1242,right
111.054,-706,1433,right
111.159,-782,1451,right
111.232,-827,1450,right
111.365,-835,1467,right
111.463,-829,1501,right
111.571,-827,1501,right
111.702,-782,1515,right
111.810,-782,1515,right
112.160,-748,1678,right
112.285,-748,1683,right
112.416,-531,1724,right
112.533,-523,1718,right
112.645,-534,1686,right
112.766,-565,1652,right
112.881,-519,1627,right
112.991,-539,1585,right
113.101,-580,1587,right
113.219,-674,1598,right
113.324,-735,1599,right
113.429,-747,1577,right
113.516,-748,1560,right
113.637,-768,1539,right
113.734,-807,1493,right
113.848,-813,1486,right
113.951,-827,1468,right
114.080,-861,1385,right
114.190,-861,1378,right
114.296,-866,1362,right
115.041,-592,1624,right
115.140,-590,1624,right
115.232,-584,1590,right
115.347,-631,1504,right
115.451,-613,1465,right
115.573,-584,1358,right
115.681,-550,1323,right
115.785,-548,1309,right
115.896,-534,1301,right
115.983,-533,1300,right
116.081,-520,1293,right
116.187,-519,1292,right
116.428,-353,1422,right
116.550,-346,1441,right
116.658,-366,1461,right
116.797,-381,1490,right
116.881,-380,1490,right
116.985,-390,1472,right
117.117,-378,1501,right
117.214,-383,1530,right
117.319,-365,1556,right
117.424,-360,1546,right
117.522,-360,1547,right
117.613,-360,1547,right
117.712,-355,1574,right
117.806,-354,1576,right
117.985,-420,1606,right
118.086,-423,1614,right
118.201,-432,1644,right
118.346,-422,1648,right
118.429,-411,1653,right
118.562,-411,1653,right
118.612,-412,1653,right
118.728,-411,1653,right
118.884,-441,1653,right
118.949,-446,1656,right
119.605,-566,1775,right
119.708,-566,1783,right
119.807,-555,1800,right
119.915,-545,1813,right
119.988,-536,1822,right
120.117,-539,1822,right
120.205,-542,1836,right
120.316,-545,1840,right
120.380,-545,1840,right
120.507,-545,1840,right
120.624,-688,1827,right
120.743,-707,1816,right
121.723,-1259,1352,left
121.820,-1259,1352,left
128.296,-1091,1874,right
128.446,-1182,1910,right
128.548,-1199,1941,right
128.699,-1220,1966,right
128.751,-1222,1968,right
128.878,-1225,1972,right
128.977,-1236,1979,right
129.094,-1235,1979,right
129.192,-1234,1977,right
129.312,-1233,1977,right
137.901,-890,1049,right
138.009,-886,1042,right
138.109,-713,893,right
138.202,-668,817,right
138.298,-603,845,right
138.425,-612,832,right
138.519,-570,799,right
138.634,-540,781,right
138.715,-528,774,right
138.842,-522,761,right
138.929,-506,748,right
139.050,-504,743,right
139.150,-478,742,right
139.261,-470,742,right
139.353,-443,739,right
139.487,-442,738,right
139.585,-438,736,right
139.688,-438,736,right
139.802,-404,742,right
139.921,-404,742,right
140.047,-413,813,right
140.159,-442,858,right
140.269,-438,928,right
140.368,-438,932,right
140.495,-513,1080,right
140.607,-538,1108,right
140.727,-537,1182,right
140.842,-555,1210,right
140.966,-566,1222,right
141.084,-581,1119,right
141.182,-710,1063,right
141.284,-761,1082,right
141.380,-789,1059,right
141.499,-829,1042,right
141.592,-833,1043,right
141.705,-870,1022,right
141.798,-889,992,right
141.913,-933,931,right
142.020,-932,927,right
142.137,-945,934,right
142.229,-951,933,right
142.349,-958,936,right
142.512,-998,1091,right
142.624,-977,1211,right
142.689,-981,1214,right
142.815,-987,1220,right
142.918,-1001,1216,right
143.026,-1029,1210,right
143.329,-894,1061,right
143.441,-877,997,right
143.514,-876,973,right
143.643,-914,846,right
143.745,-925,842,right
143.868,-931,826,right
143.952,-923,808,right
144.084,-930,762,right
144.198,-927,749,right
144.310,-926,697,right
144.439,-922,690,right
144.564,-924,664,right
144.671,-923,657,right
144.785,-927,643,right
144.928,-872,907,right
145.047,-876,907,right
145.148,-912,907,right
145.263,-934,840,right
145.356,-929,788,right
145.480,-932,742,right
145.586,-921,679,right
145.714,-910,644,right
145.808,-890,583,right
145.928,-891,532,right
146.028,-862,495,right
146.145,-850,468,right
146.238,-806,427,right
146.343,-795,399,right
146.447,-704,244,right
146.543,-671,28,right
146.906,-547,676,right
146.996,-546,676,right
147.109,-507,663,right
147.220,-504,682,right
147.338,-445,721,right
147.437,-448,741,right
147.557,-429,847,right
147.674,-434,857,right
147.782,-406,814,right
147.894,-404,820,right
148.004,-399,856,right
148.117,-399,860,right
148.229,-402,940,right
148.340,-403,946,right
148.449,-415,995,right
148.551,-406,1027,right
148.650,-389,1159,right
148.761,-399,1177,right
148.865,-409,1231,right
148.978,-431,1238,right
149.084,-452,1212,right
149.203,-452,1212,right
149.299,-453,1206,right
149.399,-456,1209,right
149.509,-456,1227,right
149.600,-456,1231,right
149.940,-531,1614,right
150.069,-584,1602,right
150.127,-601,1593,right
150.241,-626,1593,right
150.342,-602,1594,right
150.460,-659,1553,right
150.551,-456,1288,right
150.666,-597,1190,right
150.766,-715,1274,right
150.888,-724,1286,right
150.976,-731,1269,right
151.098,-739,1240,right
151.279,-744,1480,right
151.389,-790,1484,right
151.475,-819,1475,right
151.596,-862,1439,right
151.688,-876,1410,right
151.793,-877,1412,right
151.897,-879,1397,right
152.004,-894,1396,right
152.538,-650,1283,right
152.642,-708,1185,right
152.732,-756,1088,right
152.845,-784,985,right
152.968,-642,1024,right
153.074,-632,1029,right
153.161,-571,1026,right
153.282,-561,1028,right
153.385,-542,1040,right
153.489,-541,1040,right
153.577,-541,1040,right
153.698,-549,1039,right
153.951,-542,1021,right
154.037,-546,1005,right
155.007,-440,938,right
155.090,-435,880,right
155.177,-427,798,right
155.297,-463,758,right
155.384,-468,729,right
155.514,-509,696,right
155.610,-512,691,right
155.720,-544,673,right
156.085,-626,903,right
156.164,-626,897,right
156.859,-549,683,right
156.968,-544,604,right
157.035,-547,543,right
157.151,-580,491,right
157.252,-577,472,right
157.366,-585,468,right
157.457,-586,469,right
157.605,-695,466,right
157.691,-713,460,right
157.817,-732,455,right
157.949,-714,472,right
158.063,-767,462,right
158.165,-803,457,right
158.299,-814,462,right
158.399,-841,483,right
158.512,-869,498,right
159.031,-721,960,right
159.139,-708,983,right
159.238,-683,969,right
159.326,-753,926,right
159.428,-661,589,right
159.532,-679,536,right
160.239,-1111,948,left
160.323,-1113,947,left
160.540,-604,809,right
160.623,-574,794,right
160.731,-482,746,right
160.830,-439,709,right
160.919,-378,655,right
161.030,-358,670,right
161.420,-227,811,right
161.505,-251,823,right
161.603,-302,863,right
161.707,-352,888,right
161.804,-363,942,right
161.900,-380,953,right
162.072,-352,1000,right
162.210,-390,1018,right
162.337,-400,1043,right
162.451,-410,1053,right
162.575,-440,1051,right
162.674,-458,1061,right
162.782,-512,1151,right
162.892,-559,1181,right
163.004,-640,1312,right
163.106,-670,1370,right
163.218,-660,1471,right
163.326,-648,1488,right
163.442,-602,1487,right
163.526,-600,1495,right
163.622,-578,1569,right
163.740,-567,1586,right
163.826,-559,1606,right
163.950,-553,1618,right
164.026,-556,1656,right
164.141,-533,1683,right
164.217,-541,1709,right
164.340,-550,1728,right
164.427,-554,1793,right
164.546,-563,1792,right
164.604,-568,1791,right
164.739,-565,1787,right
167.765,-735,1634,right
167.881,-729,1587,right
167.923,-681,1552,right
168.083,-679,1539,right
168.167,-686,1541,right
168.283,-695,1559,right
168.376,-685,1562,right
168.485,-696,1569,right
168.578,-709,1578,right
168.673,-660,1599,right
168.759,-549,1615,right
168.858,-554,1626,right
168.963,-538,1659,right
169.023,-552,1660,right
169.160,-682,1699,right
169.277,-743,1650,right
169.356,-815,1632,right
169.472,-836,1624,right
169.557,-838,1623,right
169.707,-864,1602,right
169.813,-866,1603,right
169.917,-886,1559,right
170.033,-907,1529,right
170.149,-925,1510,right
170.278,-941,1473,right
170.381,-1017,1265,right
170.469,-1022,1247,right
170.592,-1041,1212,right
170.673,-1050,1186,right
170.793,-1095,1098,right
170.892,-1105,1017,right
171.013,-1125,918,right
171.114,-1111,886,right
171.231,-1119,830,right
171.337,-1097,809,right
171.451,-1093,734,right
171.562,-1071,700,right
171.675,-1066,662,right
171.775,-953,567,right
171.889,-959,459,right
171.978,-949,407,right
172.079,-960,369,right
172.201,-998,237,right
172.254,-1246,0,right
172.501,-672,513,right
172.606,-672,519,right
172.705,-651,560,right
172.819,-655,558,right
172.937,-701,474,right
173.048,-735,447,right
173.272,-627,515,right
173.389,-587,535,right
173.498,-552,537,right
173.611,-562,555,right
173.736,-368,630,right
173.845,-365,656,right
173.945,-346,821,right
174.061,-354,843,right
174.155,-357,852,right
174.264,-345,876,right
174.781,-526,1191,right
174.872,-524,1185,right
174.968,-488,1142,right
175.089,-522,1145,right
175.184,-606,1175,right
175.296,-673,1156,right
175.401,-712,1062,right
175.508,-759,1060,right
175.609,-786,1019,right
175.723,-840,974,right
175.809,-876,947,right
175.902,-1009,939,right
176.311,-727,921,right
176.439,-901,712,right
176.511,-920,684,right
176.651,-977,604,right
176.742,-975,539,right
176.848,-1000,486,right
176.952,-942,345,right
177.059,-957,318,right
177.475,-889,569,right
177.630,-916,507,right
177.748,-970,485,right
177.882,-1107,411,right
178.097,-927,921,right
178.193,-928,915,right
178.296,-856,989,right
178.379,-851,948,right
178.495,-773,1016,right
178.613,-778,1121,right
178.699,-781,1133,right
178.821,-776,1111,right
178.880,-781,1139,right
178.997,-792,1184,right
179.056,-780,1160,right
179.179,-774,1152,right
179.252,-759,1173,right
179.342,-759,1176,right
179.889,-829,1459,right
180.017,-925,1394,right
180.101,-871,1397,right
180.226,-881,1400,right
180.303,-861,1411,right
180.413,-848,1396,right
181.868,-1259,1351,left
181.964,-1258,1351,left
184.097,-203,231,left
184.198,-203,231,left
184.886,-338,212,left
184.956,-338,212,left
189.295,-388,1048,right
189.424,-389,1050,right
191.206,-657,608,right
191.288,-660,600,right
191.379,-658,618,right
191.480,-648,641,right
191.584,-689,660,right
191.681,-696,658,right
191.795,-696,658,right
191.889,-696,659,right
201.013,-226,686,right
201.092,-225,685,right
201.210,-223,680,right
201.327,-223,679,right
201.414,-223,679,right
201.493,-223,654,right
201.610,-170,633,right
201.702,-145,623,right
202.721,-431,742,right
202.794,-435,750,right
202.892,-428,697,right
203.137,-437,724,right
203.210,-437,736,right
203.344,-447,747,right
203.600,-602,775,right
203.706,-692,775,right
203.782,-765,833,right
203.905,-810,865,right
203.970,-809,876,right
204.094,-841,861,right
204.170,-875,826,right
204.284,-1279,719,right
204.458,-883,763,right
204.578,-962,701,right
204.673,-1008,656,right
204.799,-1107,609,right
205.139,-870,1097,right
205.245,-899,1104,right
205.339,-955,1107,right
205.452,-977,1117,right
205.669,-898,1129,right
205.795,-897,1129,right
205.903,-895,1130,right
206.015,-895,1130,right
206.129,-883,1130,right
206.235,-883,1131,right
206.345,-883,1131,right
206.463,-883,1131,right
208.177,-616,1559,right
208.260,-621,1561,right
208.351,-608,1602,right
208.464,-625,1596,right
208.561,-620,1527,right
208.675,-632,1525,right
208.901,-635,1517,right
209.034,-634,1490,right
209.112,-619,1483,right
209.216,-619,1485,right
209.328,-577,1615,right
209.432,-511,1718,right
209.531,-368,1869,right
209.626,-366,1866,right
209.690,-381,1853,right
209.785,-450,1858,right
209.872,-451,1920,right
209.973,-443,1887,right
210.083,-410,1915,right
210.206,-392,1922,right
210.298,-379,1949,right
210.401,-375,1949,right
211.733,-691,1444,right
211.853,-703,1462,right
212.588,-659,1801,right
212.752,-671,1795,right
212.783,-666,1800,right
212.828,-666,1798,right
212.872,-666,1797,right
212.957,-666,1802,right
213.073,-647,1840,right
213.161,-647,1865,right
213.252,-640,1876,right
213.359,-640,1878,right
213.440,-616,1862,right
213.577,-615,1863,right
213.675,-582,1883,right
213.824,-579,1883,right
213.936,-533,1889,right
214.024,-517,1888,right
214.118,-503,1900,right
214.239,-492,1880,right
214.314,-483,1873,right
214.438,-483,1873,right
214.735,-620,1835,right
214.819,-638,1726,right
214.906,-666,1718,right
215.004,-702,1596,right
215.080,-707,1580,right
215.187,-724,1489,right
215.252,-739,1452,right
215.367,-963,1135,right
215.676,-897,942,right
215.799,-915,967,right
216.539,-826,1008,right
216.673,-896,1026,right
216.762,-918,1145,right
216.887,-914,1161,right
216.971,-911,1337,right
217.089,-907,1313,right
217.188,-915,1263,right
217.307,-932,1253,right
217.868,-787,1139,right
217.971,-801,1118,right
218.077,-846,1090,right
218.188,-870,1048,right
218.289,-875,1045,right
218.395,-897,1029,right
218.500,-897,1029,right
218.624,-922,1003,right
218.727,-924,1002,right
218.849,-962,943,right
219.045,-934,829,right
219.127,-796,694,right
219.215,-715,672,right
219.326,-639,610,right
219.455,-470,604,right
219.569,-471,619,right
219.717,-469,676,right
219.823,-477,690,right
219.914,-480,689,right
220.030,-482,677,right
220.189,-479,529,right
220.276,-479,529,right
220.377,-479,529,right
220.473,-479,529,right
220.556,-485,525,right
220.670,-485,524,right
222.463,-710,830,right
222.580,-710,832,right
222.669,-710,832,right
222.770,-804,858,right
223.306,-1074,804,left
223.391,-1074,804,left
223.694,-0,554,right
223.793,-47,573,right
223.885,-88,601,right
223.998,-92,475,right
225.137,-471,1118,right
225.248,-468,1116,right
225.353,-475,1257,right
225.485,-711,1097,right
225.570,-798,1116,right
225.672,-867,1239,right
225.787,-688,1564,right
225.899,-675,1570,right
225.997,-618,1676,right
226.110,-619,1662,right
226.209,-626,1655,right
226.284,-629,1662,right
226.375,-620,1674,right
226.475,-625,1672,right
226.640,-622,1672,right
226.750,-621,1672,right
227.131,-519,1648,left
228.689,-640,1024,left
230.809,-868,1411,right
230.903,-869,1409,right
230.978,-879,1404,right
231.084,-936,1358,right
231.163,-934,1360,right
231.281,-950,1387,right
231.356,-958,1390,right
231.462,-998,1396,right
231.561,-965,1452,right
231.660,-967,1469,right
231.751,-939,1604,right
231.869,-941,1613,right
231.937,-941,1611,right
232.068,-999,1596,right
232.157,-1016,1590,right
232.268,-1086,1600,right
232.660,-844,1483,right
232.748,-869,1481,right
232.836,-910,1397,right
232.945,-950,1351,right
233.027,-955,1374,right
233.147,-956,1377,right
233.219,-956,1375,right
233.329,-963,1372,right
233.423,-964,1381,right
233.534,-979,1373,right
233.625,-1001,1329,right
233.730,-1030,1285,right
233.820,-1044,1257,right
233.929,-1279,939,right
234.131,-975,1118,right
234.234,-986,1098,right
234.332,-996,1082,right
234.450,-1012,1035,right
234.542,-1032,976,right
234.665,-1074,855,right
234.746,-1071,822,right
234.874,-1106,676,right
234.972,-1103,662,right
235.089,-1106,614,right
235.186,-1085,557,right
235.310,-1094,499,right
235.421,-1066,457,right
235.532,-1070,380,right
235.625,-1053,324,right
235.772,-1065,166,right
236.090,-978,187,right
236.180,-976,157,right
236.281,-998,45,right
236.401,-1012,0,right
236.787,-937,911,right
236.863,-939,865,right
236.969,-822,733,right
237.057,-808,680,right
237.939,-674,509,right
238.029,-721,421,right
238.132,-729,404,right
238.248,-734,406,right
238.346,-750,370,right
238.456,-762,307,right
238.587,-740,307,right
238.705,-748,262,right
238.861,-762,235,right
238.967,-765,224,right
239.106,-840,319,right
239.210,-873,331,right
239.320,-899,389,right
239.407,-898,405,right
239.531,-714,861,right
239.624,-718,849,right
239.701,-658,1046,right
239.819,-708,1086,right
239.952,-695,1165,right
240.056,-704,1178,right
240.148,-825,1170,right
240.259,-956,894,right
240.361,-915,866,right
240.475,-921,836,right
240.579,-853,735,right
240.689,-844,522,right
240.796,-768,463,right
240.899,-755,404,right
241.001,-702,430,right
241.123,-701,429,right
241.236,-674,436,right
241.339,-626,445,right
241.430,-549,445,right
241.543,-547,454,right
241.654,-469,502,right
241.765,-471,515,right
241.867,-454,572,right
241.967,-454,598,right
242.060,-408,883,right
242.183,-403,876,right
242.282,-378,887,right
242.393,-378,875,right
242.503,-370,878,right
