0.08168 - 319,163 - Button.right
1.27172 - 1063,406 - Button.right
1.35090 - 1063,406 - Button.right
1.44027 - 1057,399 - Button.right
1.53675 - 1057,398 - Button.right
1.67470 - 1057,398 - Button.right
1.77434 - 1057,398 - Button.right
3.60939 - 1152,520 - Button.right
3.71084 - 1153,520 - Button.right
3.85224 - 1139,521 - Button.right
3.99757 - 1099,520 - Button.right
4.11182 - 1093,491 - Button.right
4.19949 - 1093,491 - Button.right
4.34853 - 1088,513 - Button.right
4.45545 - 1091,513 - Button.right
5.07326 - 1172,652 - Button.right
5.17282 - 1168,644 - Button.right
5.27672 - 1101,574 - Button.right
5.36103 - 1096,559 - Button.right
5.47674 - 1091,490 - Button.right
5.57325 - 1082,449 - Button.right
5.65909 - 1070,434 - Button.right
5.75776 - 1021,466 - Button.right
6.10137 - 627,605 - Button.right
6.21311 - 645,621 - Button.right
6.35841 - 1210,408 - Button.right
6.46769 - 1509,213 - Button.right
6.56357 - 1746,148 - Button.right
6.69349 - 1747,146 - Button.right
7.07986 - 1536,241 - Button.right
7.20278 - 1495,236 - Button.right
7.32245 - 1419,256 - Button.right
7.44886 - 1427,274 - Button.right
7.58436 - 1390,481 - Button.right
7.69221 - 1274,625 - Button.right
7.80880 - 1224,669 - Button.right
7.91083 - 1186,683 - Button.right
7.98847 - 1020,742 - Button.right
8.08783 - 897,883 - Button.right
8.47231 - 1295,672 - Button.right
8.55883 - 1456,613 - Button.right
8.66422 - 1608,507 - Button.right
8.78560 - 1609,507 - Button.right
9.21531 - 1670,453 - Button.right
9.31336 - 1670,452 - Button.right
9.45881 - 1667,442 - Button.right
9.57765 - 1348,323 - Button.right
9.66861 - 1268,335 - Button.right
9.79370 - 1063,463 - Button.right
9.91149 - 1078,495 - Button.right
10.02087 - 1042,621 - Button.right
10.13897 - 895,787 - Button.right
10.25406 - 875,816 - Button.right
10.35648 - 866,833 - Button.right
10.46432 - 822,846 - Button.right
10.57326 - 792,879 - Button.right
10.67765 - 745,896 - Button.right
10.78185 - 727,901 - Button.right
10.89637 - 730,901 - Button.right
11.11286 - 1661,426 - Button.right
11.22230 - 1664,426 - Button.right
12.24372 - 1288,315 - Button.right
12.33247 - 1241,314 - Button.right
12.42185 - 1214,349 - Button.right
12.52900 - 1036,563 - Button.right
12.65819 - 926,761 - Button.right
12.70793 - 889,809 - Button.right
12.81918 - 867,829 - Button.right
12.92387 - 867,829 - Button.right
13.21287 - 1734,405 - Button.right
13.31988 - 1735,404 - Button.right
14.24587 - 1170,331 - Button.right
14.35229 - 1073,452 - Button.right
14.44669 - 1083,474 - Button.right
14.54113 - 1056,600 - Button.right
14.63843 - 1049,625 - Button.right
14.76723 - 996,667 - Button.right
15.85214 - 1365,299 - Button.right
15.95054 - 1322,323 - Button.right
16.06050 - 1316,338 - Button.right
16.15236 - 1343,373 - Button.right
16.26595 - 1496,400 - Button.right
16.35801 - 1507,404 - Button.right
16.46844 - 1610,416 - Button.right
16.57280 - 1627,423 - Button.right
16.68577 - 1589,484 - Button.right
16.81918 - 1487,628 - Button.right
16.91724 - 1473,648 - Button.right
17.02210 - 1473,654 - Button.right
17.11921 - 1465,661 - Button.right
17.22227 - 1203,1020 - Button.right
17.51309 - 1611,727 - Button.right
17.59851 - 1604,729 - Button.right
17.69934 - 1399,742 - Button.right
17.79798 - 1269,778 - Button.right
17.91406 - 1154,783 - Button.right
18.00456 - 1154,752 - Button.right
18.13583 - 1227,512 - Button.right
18.25340 - 1258,392 - Button.right
18.32978 - 1323,302 - Button.right
