z,y,x,button
200.934,-590,533,right
201.054,-512,643,right
201.167,-498,661,right
201.289,-399,871,right
201.392,-287,985,right
201.759,-572,1340,right
201.880,-755,1326,right
201.987,-841,1318,right
202.102,-856,1320,right
202.194,-900,1294,right
202.318,-910,1278,right
202.412,-911,1278,right
202.513,-950,1273,right
202.617,-948,1272,right
202.714,-947,1272,right
203.128,-739,1531,right
203.242,-769,1544,right
203.811,-151,1740,right
203.905,-377,1631,right
203.992,-494,1385,right
204.083,-722,1067,right
204.179,-747,1005,right
204.286,-904,830,right
204.378,-925,774,right
204.495,-937,745,right
205.191,-854,788,right
205.312,-856,773,right
205.465,-866,697,right
205.549,-866,645,right
205.693,-737,591,right
205.783,-722,591,right
206.250,-213,1327,right
206.345,-221,1328,right
206.941,-423,1261,right
207.031,-704,1190,right
207.129,-782,1157,right
207.223,-853,1116,right
207.341,-875,1127,right
207.456,-884,1136,right
207.721,-306,1339,right
207.819,-309,1367,right
207.935,-280,1431,right
208.041,-326,1422,right
208.774,-347,1305,right
208.886,-427,986,right
208.973,-522,791,right
209.076,-537,699,right
209.159,-550,670,right
209.270,-633,551,right
209.358,-637,542,right
209.475,-638,537,right
209.706,-337,1060,right
209.818,-283,1233,right
209.910,-241,1281,right
210.007,-243,1281,right
210.991,-497,915,right
211.092,-682,636,right
211.196,-758,494,right
211.309,-860,398,right
211.403,-934,350,right
211.512,-967,332,right
211.606,-1015,334,right
211.720,-1110,357,right
211.814,-1133,460,right
211.925,-1131,533,right
212.153,-1093,889,right
212.268,-1096,899,right
213.675,-465,989,right
213.795,-553,861,right
214.050,-625,1229,right
214.154,-627,1232,right
214.255,-618,1287,right
214.367,-643,1279,right
215.864,-316,1246,right
215.964,-520,950,right
216.047,-664,585,right
216.147,-768,461,right
216.235,-825,405,right
216.342,-848,388,right
216.429,-864,381,right
216.533,-889,349,right
216.626,-885,358,right
216.744,-938,348,right
216.849,-967,358,right
216.970,-968,361,right
217.147,-987,965,right
217.272,-945,1013,right
217.345,-946,1025,right
217.454,-1010,1009,right
218.347,-1090,786,left
218.434,-1100,768,left
218.608,-774,1073,right
218.703,-733,1131,right
218.816,-555,1255,right
218.911,-475,1265,right
219.464,-119,1632,right
219.575,-119,1631,right
220.331,-72,1794,right
220.436,-79,1809,right
220.867,-239,1531,right
220.977,-448,1096,right
221.072,-557,1020,right
221.184,-611,997,right
221.293,-627,995,right
221.474,-683,972,right
221.532,-687,969,right
221.648,-707,942,right
221.777,-755,946,right
221.877,-770,934,right
222.006,-774,1014,right
222.097,-774,1052,right
222.190,-767,1225,right
222.306,-779,1225,right
222.392,-767,1242,right
222.491,-777,1225,right
222.672,-637,1278,right
222.791,-644,1251,right
222.903,-677,1135,right
222.986,-686,1091,right
223.114,-479,1184,right
223.192,-477,1177,right
223.829,-207,1394,right
223.944,-521,1114,right
224.015,-715,741,right
224.126,-881,507,right
224.217,-908,503,right
224.340,-919,515,right
224.840,-996,819,right
224.950,-996,817,right
225.788,-542,1140,right
225.894,-544,1137,right
226.874,-723,1033,right
226.986,-850,1022,right
227.113,-848,1157,right
227.206,-843,1173,right
227.311,-815,1271,right
227.417,-823,1263,right
227.556,-825,1252,right
227.689,-892,1224,right
227.807,-913,1287,right
227.904,-913,1295,right
228.177,-629,1552,right
228.269,-514,1616,right
228.389,-443,1761,right
228.487,-432,1769,right
228.588,-354,1841,right
228.693,-354,1834,right
229.020,-112,1800,right
229.155,-138,1800,right
229.244,-374,1506,right
229.354,-603,1271,right
229.425,-730,1155,right
229.551,-904,1018,right
229.617,-930,1011,right
229.734,-935,1011,right
229.819,-935,1002,right
229.937,-952,955,right
230.032,-924,928,right
230.143,-895,864,right
230.257,-785,878,right
230.363,-756,885,right
230.454,-642,892,right
230.568,-643,869,right
230.683,-646,860,right
230.784,-695,794,right
231.021,-460,1068,right
231.151,-459,1073,right
231.267,-417,1068,right
231.380,-433,981,right
231.481,-449,982,right
231.587,-448,994,right
231.706,-422,1147,right
231.793,-410,1200,right
231.916,-384,1404,right
232.029,-366,1435,right
232.129,-362,1443,right
232.223,-356,1458,right
232.575,-179,1783,right
232.689,-184,1733,right
232.775,-361,1304,right
232.881,-512,1154,right
232.976,-549,945,right
233.090,-625,824,right
233.163,-628,815,right
233.277,-662,795,right
233.361,-666,778,right
233.496,-708,703,right
233.602,-722,698,right
233.716,-788,710,right
233.834,-871,844,right
233.933,-887,891,right
234.036,-904,1061,right
234.153,-880,1066,right
234.241,-847,1139,right
234.312,-846,1428,right
234.848,-1191,1186,right
234.967,-1241,1213,right
235.094,-1012,1309,right
235.218,-1008,1286,right
235.312,-1011,1286,right
235.399,-1011,1293,right
235.506,-883,1366,right
235.605,-794,1380,right
236.011,-156,1669,right
236.116,-191,1630,right
236.219,-343,1409,right
236.304,-541,1154,right
236.405,-662,1074,right
236.512,-809,958,right
236.631,-870,940,right
236.742,-904,816,right
236.836,-899,794,right
236.942,-921,739,right
237.072,-927,736,right
237.177,-950,642,right
237.308,-724,706,right
237.436,-707,699,right
237.548,-620,686,right
237.633,-618,691,right
237.756,-578,984,right
237.850,-594,995,right
238.342,-491,1589,right
238.431,-492,1576,right
238.576,-496,1568,right
238.649,-498,1557,right
238.939,-550,1417,right
239.046,-661,864,right
239.136,-685,736,right
239.242,-706,627,right
239.348,-707,626,right
239.448,-705,646,right
240.461,-540,1211,right
240.598,-614,791,right
240.712,-770,680,right
240.858,-905,578,right
240.975,-995,526,right
241.092,-1005,528,right
241.212,-1057,613,right
241.340,-1068,689,right
241.493,-947,1022,right
241.605,-887,1046,right
241.704,-748,1144,right
241.810,-712,1153,right
242.544,-363,1411,right
242.660,-428,1162,right
242.769,-551,834,right
242.868,-661,492,right
243.337,-852,813,right
243.440,-883,825,right
243.561,-710,933,right
243.639,-709,937,right
243.790,-711,1108,right
243.902,-734,1036,right
243.997,-772,1044,right
244.094,-800,1056,right
244.814,-284,1341,right
244.926,-610,874,right
245.029,-632,824,right
245.131,-701,477,right
245.246,-753,455,right
245.365,-753,460,right
245.894,-623,555,right
245.997,-619,556,right
246.107,-530,635,right
246.203,-480,686,right
247.031,-313,1179,right
247.085,-326,1168,right
248.024,-333,1201,right
248.136,-591,680,right
248.232,-710,594,right
248.343,-763,551,right
249.105,-919,565,right
249.216,-919,565,right
249.385,-914,829,right
249.486,-910,845,right
249.610,-908,881,right
249.727,-903,889,right
249.867,-902,891,right
249.954,-865,933,right
250.343,-786,1072,right
250.482,-824,1003,right
250.585,-831,973,right
250.668,-896,889,right
250.765,-946,709,right
250.880,-997,541,right
250.954,-1081,458,right
251.054,-1216,260,right
252.018,-810,382,right
252.119,-810,381,right
252.257,-740,407,right
252.347,-728,414,right
252.499,-622,613,right
252.591,-612,621,right
253.928,-513,828,right
254.058,-855,615,right
254.150,-933,607,right
254.244,-975,598,right
254.701,-714,857,right
254.800,-648,858,right
256.333,-554,797,right
256.427,-625,736,right
256.514,-709,728,right
256.613,-795,709,right
256.725,-763,722,right
256.840,-763,720,right
256.967,-718,715,right
257.057,-687,715,right
257.292,-482,994,right
257.394,-456,1019,right
258.191,-202,1166,right
258.297,-297,994,right
258.400,-501,714,right
258.514,-586,623,right
259.422,-581,800,right
