z,y,x,button
31.484,-516,1242,right
31.556,-514,1231,right
31.656,-500,1190,right
31.767,-501,1183,right
31.841,-505,1173,right
31.961,-506,1175,right
32.056,-531,1186,right
32.167,-546,1176,right
32.255,-550,1173,right
32.361,-566,1160,right
32.467,-570,1153,right
32.577,-583,1099,right
32.685,-575,1079,right
32.784,-579,1067,right
32.884,-598,954,right
32.996,-605,942,right
33.100,-633,843,right
33.197,-634,827,right
33.321,-633,828,right
33.408,-633,828,right
33.502,-606,764,right
33.614,-621,758,right
33.718,-628,762,right
33.830,-629,768,right
33.980,-629,767,right
34.055,-628,767,right
35.739,-446,1089,right
35.798,-462,1041,right
35.898,-467,1027,right
36.001,-512,903,right
36.267,-1011,44,right
36.376,-980,82,right
37.392,-542,1050,right
37.490,-558,1079,right
37.609,-561,1319,right
37.707,-528,1381,right
37.807,-438,1502,right
37.913,-427,1503,right
38.034,-371,1473,right
38.137,-372,1477,right
38.592,-262,1519,right
38.711,-260,1519,right
39.335,-184,1386,right
39.434,-258,1263,right
39.551,-262,1207,right
39.657,-265,1166,right
39.767,-246,1120,right
39.902,-299,1006,right
40.026,-358,853,right
40.096,-368,799,right
40.202,-349,742,right
40.342,-368,694,right
40.421,-323,688,right
40.565,-358,619,right
40.625,-408,599,right
40.756,-409,606,right
40.832,-415,623,right
40.948,-462,716,right
41.065,-285,1200,right
41.176,-175,1451,right
41.264,-149,1645,right
41.375,-182,1614,right
41.494,-197,1649,right
41.607,-203,1644,right
41.955,-377,1545,right
42.060,-407,1546,right
42.164,-430,1578,right
42.274,-466,1537,right
42.392,-516,1425,right
42.476,-528,1407,right
42.599,-502,1371,right
42.697,-481,1211,right
42.796,-431,1057,right
42.922,-477,909,right
43.020,-478,836,right
43.143,-481,710,right
43.241,-464,671,right
43.327,-464,671,right
43.424,-399,634,right
43.544,-378,634,right
43.611,-375,634,right
43.744,-391,637,right
43.831,-394,643,right
43.959,-413,645,right
44.039,-412,645,right
44.176,-411,647,right
44.251,-396,672,right
44.337,-395,672,right
44.412,-390,703,right
44.519,-390,701,right
44.626,-388,706,right
44.746,-386,730,right
44.836,-352,804,right
44.948,-350,821,right
45.040,-338,980,right
45.167,-371,1167,right
45.279,-156,1472,right
45.383,-145,1619,right
46.095,-203,1617,right
46.214,-148,1721,right
46.569,-264,1735,right
46.703,-263,1735,right
47.035,-166,1855,right
47.132,-91,1960,right
47.388,-259,1755,right
47.478,-261,1763,right
47.595,-262,1772,right
47.714,-275,1768,right
48.274,-652,925,right
48.418,-795,947,right
48.488,-783,966,right
48.612,-819,954,right
48.715,-792,943,right
48.841,-832,847,right
48.904,-821,826,right
49.030,-819,843,right
49.109,-831,873,right
49.212,-833,891,right
49.303,-745,894,right
49.406,-715,892,right
49.492,-683,872,right
49.595,-693,856,right
49.682,-666,814,right
49.780,-660,707,right
49.884,-590,685,right
50.009,-545,712,right
50.038,-510,706,right
50.177,-509,707,right
50.252,-480,774,right
50.371,-481,788,right
50.469,-453,1119,right
50.572,-436,1170,right
50.673,-299,1383,right
50.777,-272,1421,right
50.857,-152,1568,right
50.990,-162,1590,right
51.076,-150,1639,right
51.195,-148,1640,right
51.292,-114,1656,right
51.410,-115,1667,right
51.504,-90,1690,right
51.635,-92,1718,right
52.871,-270,1074,right
52.970,-277,998,right
53.067,-354,964,right
53.185,-643,680,right
53.267,-715,729,right
53.374,-753,675,right
53.452,-669,650,right
53.554,-684,648,right
53.627,-677,590,right
53.737,-680,584,right
53.922,-512,1025,right
54.046,-448,1340,right
54.143,-442,1620,right
54.249,-464,1580,right
54.339,-463,1580,right
54.441,-469,1568,right
54.594,-437,1544,right
54.711,-430,1519,right
54.834,-389,1584,right
54.937,-391,1585,right
55.035,-383,1604,right
55.171,-281,1661,right
55.546,-241,1791,right
55.636,-240,1790,right
55.766,-204,1789,right
55.881,-191,1786,right
56.321,-187,1299,right
56.409,-232,1239,right
56.507,-330,1238,right
56.607,-385,1219,right
56.709,-383,1226,right
56.828,-388,1220,right
57.570,-415,1327,right
57.654,-414,1327,right
57.756,-394,1295,right
57.859,-404,1303,right
58.612,-370,1372,right
58.719,-369,1372,right
58.839,-344,1448,right
58.956,-344,1473,right
59.070,-332,1573,right
59.191,-332,1573,right
59.362,-332,1583,right
59.477,-345,1574,right
59.625,-346,1563,right
59.723,-348,1543,right
59.862,-242,1569,right
59.969,-245,1484,right
60.074,-254,1275,right
60.173,-285,1153,right
60.273,-326,959,right
60.372,-367,879,right
60.466,-382,779,right
60.568,-419,709,right
60.675,-434,683,right
60.781,-467,595,right
60.881,-482,564,right
60.993,-492,576,right
61.156,-612,658,right
61.303,-620,664,right
61.399,-660,654,right
61.506,-708,662,right
61.632,-791,754,right
61.752,-878,787,right
61.835,-873,765,right
61.943,-879,736,right
62.033,-860,695,right
62.141,-828,559,right
62.207,-828,559,right
62.321,-833,589,right
62.516,-394,1435,right
62.626,-437,1405,right
62.726,-315,1449,right
62.843,-273,1504,right
62.951,-7,1705,right
63.091,-0,1824,right
64.205,-245,1733,right
64.305,-242,1811,right
64.416,-155,1826,right
64.514,-134,1846,right
65.662,-573,753,right
65.768,-495,1154,right
65.848,-403,1591,right
65.951,-392,1643,right
66.044,-294,1716,right
66.149,-305,1719,right
67.575,-451,1235,right
67.659,-462,1264,right
67.758,-382,1553,right
67.877,-326,1687,right
67.979,-324,1583,right
68.087,-436,1261,right
68.177,-446,1115,right
68.264,-494,937,right
68.339,-485,1000,right
68.436,-497,992,right
68.934,-628,791,right
69.079,-679,763,right
69.195,-751,793,right
69.353,-763,653,right
69.436,-763,629,right
69.534,-765,631,right
69.624,-742,680,right
69.729,-768,667,right
69.785,-793,669,right
69.903,-910,680,right
69.983,-894,674,right
70.098,-928,660,right
70.775,-308,1318,right
70.867,-305,1318,right
70.959,-315,1326,right
71.066,-397,1334,right
71.159,-375,1333,right
71.279,-376,1334,right
71.435,-523,1276,right
71.527,-638,1192,right
71.643,-620,1212,right
71.730,-612,1220,right
71.854,-400,1374,right
71.975,-399,1374,right
72.088,-371,1365,right
72.231,-333,1332,right
72.394,-301,1081,right
72.502,-314,1070,right
73.535,-770,404,right
73.637,-770,438,right
73.733,-774,545,right
73.848,-803,561,right
73.960,-810,588,right
74.059,-812,570,right
74.165,-724,572,right
74.266,-723,574,right
74.373,-724,608,right
74.486,-717,611,right
74.571,-689,659,right
74.687,-674,650,right
74.755,-648,608,right
74.869,-674,579,right
74.949,-682,589,right
75.058,-700,537,right
75.128,-703,533,right
75.237,-731,470,right
75.301,-731,443,right
75.428,-740,426,right
75.495,-744,419,right
75.611,-777,342,right
75.678,-778,329,right
75.797,-784,312,right
75.875,-785,321,right
75.987,-779,307,right
76.072,-768,287,right
76.211,-769,284,right
76.445,-638,557,right
76.590,-714,468,right
76.741,-421,975,right
76.893,-404,1079,right
76.986,-267,1394,right
77.106,-258,1432,right
77.886,-161,1712,right
77.991,-172,1708,right
78.091,-155,1720,right
78.235,-161,1692,right
78.936,-461,1409,right
79.029,-450,1520,right
79.122,-392,1656,right
79.220,-393,1665,right
80.365,-513,1561,right
80.459,-516,1590,right
80.566,-519,1583,right
80.672,-522,1564,right
80.811,-452,1510,right
80.901,-413,1505,right
81.000,-361,1563,right
81.105,-484,1458,right
81.234,-406,1499,right
81.319,-314,1574,right
81.415,-221,1796,right
81.532,-216,1816,right
81.652,-191,1802,right
81.759,-193,1764,right
81.875,-175,1740,right
81.992,-161,1649,right
82.107,-138,1606,right
82.208,-145,1564,right
82.338,-145,1550,right
82.467,-146,1549,right
82.577,-175,1568,right
82.686,-259,1596,right
82.814,-295,1692,right
82.910,-299,1733,right
83.028,-99,1942,right
83.154,-32,1972,right
83.250,-36,1956,right
83.375,-0,1932,right
83.634,-201,1671,right
83.734,-273,1488,right
83.839,-273,1477,right
83.953,-273,1472,right
84.062,-278,1433,right
84.172,-306,1346,right
84.290,-316,1339,right
84.397,-347,1269,right
84.531,-356,1233,right
84.633,-357,1222,right
84.738,-384,1111,right
84.853,-466,957,right
84.967,-522,968,right
85.085,-661,957,right
85.184,-703,945,right
85.298,-712,940,right
85.409,-739,926,right
85.517,-741,907,right
85.603,-729,874,right
85.725,-732,840,right
85.799,-734,835,right
85.893,-741,768,right
85.954,-699,699,right
86.095,-703,676,right
86.187,-711,672,right
86.312,-756,582,right
86.373,-744,605,right
86.920,-726,653,right
87.172,-385,1381,right
87.265,-389,1384,right
87.362,-370,1546,right
87.477,-361,1554,right
87.561,-356,1765,right
87.682,-363,1768,right
87.815,-363,1768,right
87.937,-509,1737,right
88.041,-580,1768,right
88.140,-579,1768,right
88.259,-414,1858,right
88.378,-379,1884,right
88.839,-284,1717,right
88.968,-265,1742,right
89.074,-241,1768,right
89.210,-333,1759,right
89.325,-377,1753,right
89.468,-377,1754,right
89.623,-327,1800,right
89.722,-292,1797,right
89.815,-228,1840,right
89.934,-100,1925,right
90.261,-269,1648,right
90.356,-274,1636,right
90.455,-280,1664,right
90.560,-280,1663,right
92.053,-492,1515,right
92.149,-451,1537,right
92.257,-276,1580,right
92.357,-238,1491,right
92.462,-219,1395,right
92.572,-276,1253,right
92.672,-285,1217,right
92.788,-405,1076,right
92.898,-502,1049,right
93.017,-623,1066,right
93.085,-629,1075,right
93.203,-660,1082,right
93.288,-684,1130,right
93.392,-726,1165,right
93.464,-720,1194,right
93.577,-751,1166,right
93.661,-749,1161,right
93.803,-840,1180,right
93.900,-831,1188,right
94.003,-829,1235,right
94.075,-815,1373,right
94.189,-805,1331,right
94.253,-758,1312,right
94.356,-755,1330,right
94.435,-733,1323,right
94.561,-720,1336,right
94.620,-729,1360,right
94.744,-731,1355,right
94.806,-729,1348,right
94.931,-731,1351,right
95.069,-598,1489,right
95.186,-360,1544,right
95.281,-90,1617,right
95.380,-88,1688,right
95.449,-0,1745,right
95.584,-86,1879,right
95.655,-140,1941,right
95.769,-223,1976,right
95.842,-198,2047,right
95.982,-111,1987,right
96.082,-20,2011,right
96.217,-71,1991,right
96.299,-132,1960,right
96.431,-308,1875,right
96.510,-235,1948,right
96.620,-253,1910,right
96.697,-228,1905,right
96.830,-228,1901,right
96.903,-228,1901,right
97.035,-228,1901,right
97.117,-220,1911,right
97.237,-214,1908,right
97.317,-174,1911,right
97.429,-174,1913,right
97.509,-170,1957,right
97.647,-176,1966,right
97.792,-172,1979,right
97.899,-172,1979,right
98.023,-173,1980,right
98.138,-183,1987,right
98.664,-817,1365,right
98.803,-778,1311,right
98.907,-706,1295,right
99.031,-1279,1239,right
100.001,-365,757,right
100.094,-397,755,right
100.195,-443,778,right
100.318,-524,715,right
100.520,-269,997,right
100.635,-301,1231,right
100.718,-409,1436,right
100.841,-493,1396,right
100.951,-501,1561,right
101.052,-500,1561,right
101.145,-485,1626,right
101.312,-483,1641,right
101.457,-489,1655,right
101.576,-539,1650,right
101.817,-570,1663,right
101.911,-569,1655,right
102.006,-472,1666,right
102.145,-474,1657,right
106.669,-1248,1311,left
106.788,-1248,1315,left
107.814,-282,1147,right
107.926,-282,1147,right
113.076,-1260,1256,left
113.160,-1260,1256,left
114.410,-600,212,left
114.478,-600,212,left
115.385,-380,1025,right
115.467,-379,1025,right
115.864,-379,1023,right
115.998,-378,1019,right
116.384,-378,1003,right
116.488,-378,1003,right
118.064,-1198,2000,left
118.180,-1199,2003,left
122.061,-425,1507,right
122.185,-425,1507,right
126.604,-656,1118,right
126.716,-707,1132,right
126.817,-729,1153,right
126.902,-750,1135,right
126.990,-745,1154,right
127.103,-775,1116,right
127.181,-779,1102,right
127.299,-802,1038,right
127.388,-793,1028,right
127.498,-794,1030,right
127.573,-799,1030,right
127.693,-864,981,right
127.769,-864,980,right
127.897,-875,992,right
127.971,-881,972,right
128.085,-897,972,right
128.164,-894,962,right
128.281,-898,962,right
128.374,-897,955,right
128.520,-908,956,right
128.635,-1109,842,right
128.685,-1279,505,right
128.921,-692,892,right
129.030,-731,879,right
129.135,-743,870,right
129.245,-733,874,right
129.325,-723,897,right
129.459,-793,809,right
129.525,-789,807,right
129.635,-801,791,right
129.715,-796,811,right
129.840,-810,794,right
129.921,-805,801,right
130.032,-811,818,right
130.117,-813,809,right
130.232,-958,633,right
130.301,-952,699,right
130.401,-980,639,right
130.530,-656,1142,right
130.674,-568,1321,right
130.753,-572,1326,right
130.855,-690,1398,right
130.932,-698,1435,right
131.046,-717,1421,right
131.735,-1094,795,left
131.836,-1094,794,left
132.115,-829,712,right
132.216,-800,729,right
132.292,-804,721,right
132.411,-842,680,right
132.926,-211,1270,right
133.030,-219,1272,right
133.298,-241,1520,right
133.472,-303,1521,right
133.548,-245,1535,right
133.672,-275,1485,right
133.743,-274,1468,right
133.851,-312,1422,right
133.922,-222,1456,right
134.032,-324,1370,right
134.119,-319,1378,right
134.222,-323,1386,right
134.307,-313,1388,right
134.400,-313,1381,right
134.496,-310,1420,right
134.605,-334,1451,right
134.686,-388,1506,right
134.800,-429,1516,right
134.869,-424,1502,right
134.982,-407,1501,right
135.127,-0,1562,right
135.238,-0,1597,right
135.319,-0,1629,right
135.409,-103,1696,right
135.508,-103,1746,right
135.607,-103,1752,right
135.718,-94,1762,right
135.808,-119,1731,right
135.895,-107,1725,right
136.012,-105,1727,right
136.095,-92,1703,right
136.202,-105,1664,right
136.288,-99,1645,right
136.408,-99,1645,right
136.485,-74,1653,right
136.595,-111,1616,right
136.681,-112,1618,right
136.813,-111,1634,right
136.882,-86,1664,right
137.003,-85,1664,right
137.112,-81,1669,right
137.238,-133,1613,right
137.334,-140,1577,right
137.434,-170,1464,right
137.909,-267,1544,right
138.011,-266,1544,right
138.111,-241,1589,right
138.226,-195,1641,right
138.311,-150,1688,right
138.434,-149,1688,right
138.544,-27,1858,right
138.644,-0,2025,right
139.299,-370,1852,right
139.404,-380,1839,right
139.565,-301,1608,right
139.690,-196,1508,right
139.841,-89,1407,right
139.936,-85,1390,right
140.084,-87,1339,right
140.194,-87,1331,right
140.369,-0,1198,right
140.473,-0,1189,right
140.780,-392,1235,right
140.894,-667,1176,right
140.979,-700,1155,right
141.103,-868,1015,right
141.635,-671,1391,right
141.740,-772,1428,right
141.836,-791,1483,right
141.943,-780,1486,right
142.191,-575,1603,right
142.296,-564,1599,right
142.389,-516,1584,right
142.512,-517,1578,right
143.368,-618,1399,right
143.477,-812,1361,right
143.560,-811,1340,right
143.658,-898,1280,right
144.699,-461,894,right
144.816,-451,920,right
144.905,-480,956,right
145.027,-591,1017,right
145.191,-537,1059,right
145.378,-1177,0,right
146.256,-1263,0,right
146.336,-1277,16,right
146.711,-489,1169,right
146.774,-391,1234,right
146.855,-352,1253,right
146.971,-285,1270,right
147.069,-210,1305,right
147.214,-171,1323,right
147.713,-337,1139,right
147.847,-343,1105,right
147.959,-367,943,right
148.090,-409,866,right
148.226,-472,849,right
148.281,-480,858,right
148.427,-417,987,right
148.538,-411,1002,right
148.611,-411,1002,right
148.731,-411,1000,right
148.840,-412,1000,right
148.957,-416,987,right
149.351,-565,849,right
149.468,-574,877,right
149.539,-579,878,right
149.655,-586,875,right
150.431,-639,957,right
150.527,-638,955,right
150.639,-639,955,right
150.755,-642,922,right
150.863,-642,916,right
150.999,-642,885,right
151.335,-572,680,right
151.470,-594,661,right
151.566,-617,696,right
151.683,-632,693,right
151.880,-314,1231,right
151.987,-269,1265,right
152.081,-251,1358,right
152.196,-296,1336,right
153.135,-464,828,right
153.233,-463,829,right
153.380,-447,872,right
153.475,-441,876,right
153.595,-441,870,right
153.738,-441,869,right
155.183,-809,883,right
155.281,-851,880,right
155.372,-951,811,right
155.501,-1204,311,right
156.883,-510,968,right
156.985,-521,958,right
157.070,-603,873,right
157.172,-631,861,right
157.275,-666,855,right
157.390,-756,654,right
157.797,-826,582,right
157.899,-825,575,right
159.204,-676,948,right
159.307,-660,968,right
160.453,-751,944,right
160.538,-751,944,right
160.642,-751,943,right
160.740,-751,943,right
161.658,-672,878,right
161.749,-671,878,right
162.815,-651,779,right
162.913,-646,785,right
163.011,-646,785,right
163.132,-646,787,right
164.285,-670,1369,right
164.369,-708,1378,right
164.468,-719,1381,right
164.579,-724,1374,right
164.679,-728,1177,right
164.814,-718,1050,right
164.873,-698,883,right
165.008,-767,753,right
165.114,-762,748,right
165.214,-762,742,right
165.335,-726,733,right
165.434,-719,733,right
165.534,-658,734,right
165.671,-648,729,right
165.775,-642,725,right
165.897,-647,715,right
165.979,-647,715,right
166.094,-647,715,right
166.187,-641,724,right
166.507,-642,733,right
166.604,-641,729,right
166.731,-640,720,right
166.811,-616,723,right
166.954,-616,724,right
167.044,-616,724,right
167.181,-616,728,right
167.265,-616,729,right
167.402,-616,729,right
167.570,-616,729,right
167.649,-616,729,right
168.329,-613,722,right
168.441,-612,711,right
171.389,-1088,868,left
171.467,-1088,867,left
171.873,-805,758,right
171.972,-762,844,right
172.061,-722,801,right
172.156,-697,750,right
172.979,-400,779,right
173.078,-395,779,right
173.183,-358,742,right
173.283,-342,644,right
173.384,-349,644,right
173.492,-348,640,right
173.628,-314,648,right
173.733,-304,650,right
173.830,-289,660,right
173.935,-287,660,right
174.037,-287,660,right
174.135,-287,660,right
174.272,-279,671,right
174.379,-278,671,right
174.515,-274,689,right
174.638,-274,689,right
174.781,-270,689,right
174.955,-264,686,right
175.684,-641,692,right
175.787,-641,679,right
185.488,-491,581,right
185.583,-483,598,right
185.692,-451,740,right
185.845,-463,694,right
185.935,-464,692,right
186.033,-464,692,right
186.128,-469,690,right
186.245,-479,679,right
186.349,-482,678,right
186.474,-482,678,right
187.973,-519,429,right
188.089,-528,432,right
188.176,-529,440,right
188.297,-534,459,right
188.377,-539,549,right
188.653,-535,541,right
188.732,-499,583,right
188.856,-501,574,right
188.933,-501,574,right
189.042,-498,587,right
189.257,-420,1094,right
189.360,-425,1149,right
189.441,-398,1291,right
189.550,-448,1291,right
189.636,-447,1316,right
189.751,-520,1439,right
189.828,-531,1537,right
189.952,-527,1616,right
190.036,-508,1764,right
190.152,-527,1786,right
190.257,-530,1799,right
190.372,-533,1818,right
190.461,-553,1886,right
190.579,-582,1900,right
191.125,-589,1212,right
191.237,-598,1196,right
191.321,-547,1017,right
191.427,-545,1019,right
191.515,-545,1061,right
191.617,-547,1071,right
195.106,-1269,1329,left
195.194,-1265,1320,left
196.641,-399,1296,right
196.755,-390,1297,right
204.659,-1250,1334,left
204.751,-1250,1334,left
207.447,-374,1326,right
207.581,-374,1326,right
208.900,-1100,1912,left
208.990,-1100,1912,left
213.527,-375,1483,right
213.615,-366,1485,right
213.699,-362,1490,right
213.794,-360,1491,right
213.890,-339,1501,right
214.003,-335,1503,right
214.090,-303,1523,right
214.207,-299,1522,right
214.280,-292,1524,right
214.404,-291,1524,right
214.489,-279,1550,right
214.631,-280,1549,right
214.685,-278,1550,right
214.811,-278,1547,right
214.941,-277,1536,right
215.046,-289,1490,right
215.132,-289,1487,right
215.258,-290,1487,right
215.339,-289,1487,right
215.463,-289,1485,right
215.552,-284,1483,right
215.677,-284,1482,right
215.756,-284,1482,right
215.877,-285,1475,right
215.959,-285,1475,right
216.080,-285,1475,right
216.177,-272,1500,right
216.288,-274,1500,right
216.380,-277,1492,right
216.480,-398,1304,right
216.851,-214,1607,right
216.956,-212,1608,right
217.053,-217,1631,right
217.178,-220,1640,right
217.264,-225,1665,right
217.398,-278,1630,right
217.731,-427,1306,right
217.819,-424,1300,right
217.913,-400,1193,right
218.034,-459,1073,right
218.115,-504,953,right
218.264,-599,866,right
218.336,-660,785,right
218.475,-690,744,right
218.550,-707,741,right
218.650,-753,708,right
218.725,-753,698,right
218.837,-763,690,right
218.965,-577,1059,right
219.082,-506,1277,right
219.152,-378,1447,right
219.275,-293,1554,right
219.340,-249,1596,right
219.465,-249,1596,right
219.546,-247,1604,right
219.672,-251,1618,right
219.766,-251,1621,right
219.889,-272,1457,right
219.950,-221,1307,right
220.101,-308,1090,right
220.170,-346,994,right
220.308,-441,960,right
220.393,-497,934,right
220.515,-548,914,right
220.607,-651,856,right
220.709,-721,790,right
220.818,-726,782,right
220.934,-737,760,right
221.048,-753,738,right
221.145,-760,723,right
221.223,-781,703,right
221.332,-786,697,right
221.399,-787,695,right
221.526,-832,583,right
221.599,-868,484,right
221.722,-884,460,right
221.804,-892,423,right
221.899,-892,423,right
221.989,-893,452,right
222.061,-898,462,right
222.199,-411,1125,right
222.301,-289,1354,right
222.377,-82,1402,right
222.498,-84,1392,right
222.574,-84,1433,right
222.686,-104,1453,right
222.778,-113,1475,right
222.888,-130,1494,right
222.984,-166,1489,right
223.101,-220,1347,right
223.203,-216,1346,right
223.311,-226,1349,right
223.418,-234,1492,right
223.523,-254,1499,right
223.618,-285,1525,right
223.730,-284,1524,right
223.825,-287,1546,right
223.945,-282,1559,right
224.027,-279,1574,right
224.150,-279,1575,right
224.250,-277,1610,right
224.369,-277,1613,right
224.464,-277,1665,right
224.567,-283,1654,right
224.649,-325,1512,right
224.758,-497,1162,right
224.845,-632,833,right
224.936,-669,834,right
225.020,-654,838,right
225.119,-654,839,right
225.248,-602,856,right
225.333,-591,866,right
225.382,-578,872,right
225.496,-582,894,right
225.570,-583,900,right
225.652,-600,910,right
225.747,-597,927,right
225.851,-597,928,right
225.921,-585,919,right
226.024,-600,927,right
226.118,-588,938,right
226.218,-586,940,right
226.312,-576,965,right
226.401,-578,977,right
226.496,-589,1006,right
226.594,-587,1011,right
226.674,-582,1030,right
226.796,-582,1040,right
226.878,-570,1061,right
226.997,-571,1042,right
227.066,-564,1019,right
227.177,-563,1019,right
227.258,-542,1120,right
227.345,-544,1093,right
227.473,-455,1166,right
227.629,-450,1222,right
227.681,-450,1222,right
227.792,-514,1207,right
227.892,-623,1480,right
227.993,-687,1634,right
228.111,-639,1687,right
228.221,-610,1703,right
228.308,-362,1930,right
228.428,-391,1960,right
228.509,-373,1976,right
228.633,-396,2005,right
228.703,-385,2030,right
228.825,-398,2043,right
228.895,-415,2047,right
229.012,-416,2046,right
229.107,-425,1874,right
229.217,-476,1763,right
229.319,-469,1755,right
229.423,-468,1757,right
229.499,-464,1782,right
229.627,-463,1782,right
229.716,-440,1810,right
229.750,-432,1805,right
233.691,-1252,1374,left
233.776,-1252,1375,left
236.694,-397,1144,right
236.777,-397,1144,right
238.412,-1019,1788,left
238.536,-1019,1788,left
249.894,-1141,1857,right
250.019,-1141,1857,right
250.395,-1140,1855,left
250.484,-1139,1855,left
253.265,-336,1289,right
253.359,-336,1288,right
253.469,-342,1297,right
253.572,-345,1291,right
253.681,-356,1294,right
253.782,-369,1291,right
253.866,-373,1292,right
253.981,-373,1292,right
254.078,-373,1292,right
254.185,-377,1295,right
254.271,-377,1296,right
254.388,-377,1299,right
257.675,-515,1118,right
257.737,-515,1118,right
259.919,-374,1342,right
260.019,-375,1348,right
260.123,-376,1348,right
260.278,-375,1348,right
262.087,-1017,1798,left
262.155,-1017,1798,left
268.141,-1185,2017,left
268.247,-1182,2015,left
268.496,-1182,2010,right
268.611,-1181,2010,right
269.301,-530,1089,right
269.628,-533,1081,right
269.704,-533,1087,right
269.820,-543,1078,right
269.905,-549,1085,right
270.042,-549,1085,right
273.398,-368,1060,right
273.478,-368,1060,right
273.587,-362,1082,right
273.678,-361,1084,right
273.814,-356,1137,right
273.950,-356,1139,right
275.167,-326,443,right
275.273,-335,447,right
275.352,-338,443,right
275.472,-338,442,right
275.540,-339,442,right
275.644,-339,444,right
275.747,-353,461,right
275.857,-356,475,right
275.986,-359,476,right
276.049,-359,476,right
276.892,-359,476,right
277.008,-359,476,right
282.882,-507,1101,right
282.948,-549,1134,right
283.059,-572,1150,right
283.152,-584,1158,right
283.312,-624,1210,right
283.413,-644,1249,right
283.516,-651,1285,right
283.607,-662,1292,right
284.089,-706,1495,right
284.196,-707,1500,right
284.304,-703,1507,right
284.410,-704,1513,right
284.490,-704,1512,right
284.600,-705,1513,right
284.743,-703,1507,right
284.858,-703,1507,right
284.960,-698,1509,right
285.053,-698,1509,right
285.129,-696,1505,right
285.234,-698,1496,right
285.298,-690,1484,right
285.435,-696,1502,right
285.518,-689,1521,right
285.621,-727,1539,right
286.132,-637,1700,right
286.251,-672,1731,right
286.337,-708,1723,right
286.443,-721,1733,right
286.516,-746,1752,right
286.648,-747,1732,right
286.719,-744,1733,right
286.829,-771,1721,right
287.035,-441,1340,right
287.146,-337,1162,right
287.243,-339,1159,right
287.365,-320,1149,right
287.451,-280,1108,right
287.594,-263,1105,right
287.950,-220,1168,right
288.075,-238,1186,right
288.171,-328,1206,right
288.304,-486,1231,right
288.414,-518,1230,right
288.504,-525,1229,right
288.658,-340,1329,right
288.777,-265,1346,right
288.852,-326,1385,right
288.965,-447,1403,right
289.714,-624,1294,right
289.816,-550,1297,right
289.913,-470,1212,right
290.037,-499,1166,right
290.133,-551,1158,right
290.261,-657,1096,right
290.406,-719,1087,right
290.496,-726,1069,right
290.662,-621,984,right
290.761,-594,937,right
290.854,-595,933,right
290.974,-650,949,right
291.650,-499,1409,right
291.749,-494,1410,right
291.842,-454,1446,right
291.960,-445,1466,right
292.043,-418,1569,right
292.164,-511,1546,right
293.008,-1096,791,left
293.091,-1096,791,left
