z,y,x,button
123.526,-758,982,right
123.700,-574,1684,right
123.751,-671,1662,right
123.914,-796,1508,right
123.999,-785,1516,right
124.090,-719,1826,right
124.198,-742,1841,right
124.687,-453,1898,right
124.717,-455,1898,right
126.244,-547,1254,right
126.338,-611,1201,right
126.442,-541,1067,right
126.533,-541,948,right
126.626,-520,938,right
126.735,-522,937,right
127.864,-584,1176,right
127.962,-708,1014,right
128.063,-909,904,right
128.144,-938,904,right
128.256,-964,904,right
128.392,-986,897,right
130.652,-695,1392,right
130.770,-851,1367,right
130.878,-885,1374,right
130.966,-905,1367,right
131.180,-931,845,right
131.286,-945,744,right
131.386,-943,728,right
131.496,-942,724,right
131.636,-811,687,right
131.735,-738,695,right
131.848,-542,841,right
131.940,-532,868,right
134.913,-1086,860,left
135.003,-1086,860,left
135.170,-530,1155,right
135.277,-474,1235,right
135.385,-463,1371,right
135.501,-448,1480,right
135.576,-468,1479,right
135.676,-514,1610,right
137.730,-609,1421,right
137.852,-885,1223,right
137.964,-875,1307,right
138.075,-892,1266,right
138.346,-807,1205,right
138.375,-811,1199,right
138.557,-602,1523,right
138.655,-584,1529,right
139.809,-462,1434,right
139.926,-847,896,right
140.017,-915,748,right
140.111,-997,605,right
140.213,-998,604,right
140.324,-997,604,right
140.415,-996,596,right
140.522,-1000,575,right
140.632,-1000,567,right
140.717,-1001,543,right
140.837,-978,538,right
140.940,-978,533,right
141.047,-980,522,right
141.169,-986,499,right
141.321,-986,489,right
141.434,-991,474,right
142.118,-796,371,right
142.211,-837,386,right
142.325,-929,532,right
142.426,-965,551,right
142.592,-900,717,right
142.680,-898,724,right
142.802,-851,899,right
142.918,-884,859,right
143.640,-934,367,right
143.783,-980,275,right
144.845,-758,310,right
144.965,-776,303,right
145.635,-649,764,right
145.735,-670,758,right
145.863,-670,783,right
145.949,-669,780,right
146.084,-708,805,right
146.177,-747,847,right
146.311,-716,947,right
146.402,-715,950,right
147.273,-604,1038,right
147.356,-718,483,right
147.460,-757,262,right
147.567,-786,160,right
148.140,-960,659,right
148.262,-1011,566,right
148.396,-957,658,right
148.489,-975,651,right
149.182,-733,1409,right
149.281,-758,1453,right
149.394,-719,1524,right
149.536,-745,1485,right
149.873,-606,1508,right
149.976,-594,1520,right
150.788,-648,1305,right
150.886,-772,1076,right
150.982,-760,875,right
151.110,-801,730,right
151.205,-829,681,right
151.320,-829,681,right
151.422,-792,722,right
151.528,-784,735,right
152.585,-640,1242,right
152.670,-796,519,right
152.748,-805,487,right
152.859,-810,492,right
152.955,-809,511,right
153.057,-811,511,right
153.160,-819,508,right
153.270,-833,491,right
153.361,-857,474,right
153.471,-859,481,right
153.573,-861,482,right
153.678,-861,479,right
153.766,-865,472,right
153.903,-865,473,right
153.980,-865,473,right
154.108,-865,473,right
154.651,-912,465,right
154.738,-913,470,right
155.117,-893,727,right
155.223,-895,731,right
155.330,-904,730,right
155.418,-896,734,right
155.604,-562,1048,right
155.705,-547,1062,right
155.817,-430,1320,right
155.909,-429,1320,right
157.241,-493,1166,right
157.377,-625,678,right
157.473,-674,586,right
157.583,-752,511,right
158.075,-432,691,right
158.132,-430,694,right
158.255,-416,927,right
158.367,-411,958,right
160.203,-508,1051,right
160.294,-629,831,right
160.405,-649,823,right
160.485,-642,925,right
160.641,-461,1327,right
160.754,-410,1299,right
160.853,-332,1266,right
160.955,-313,1281,right
161.043,-308,1324,right
161.118,-314,1333,right
161.207,-306,1364,right
161.322,-308,1361,right
161.458,-336,1353,right
161.568,-410,1175,right
161.677,-505,1058,right
161.799,-540,971,right
161.926,-543,855,right
162.031,-570,776,right
162.140,-584,734,right
162.249,-557,672,right
162.380,-468,632,right
162.491,-470,643,right
163.422,-452,938,right
163.517,-700,536,right
163.623,-782,431,right
163.735,-905,309,right
164.599,-912,299,right
164.727,-927,290,right
165.295,-924,628,right
165.402,-927,629,right
165.515,-935,710,right
165.620,-938,704,right
167.920,-403,1373,right
168.043,-759,793,right
168.128,-820,685,right
168.226,-923,608,right
168.335,-980,548,right
168.459,-1128,387,right
168.558,-1128,403,right
168.682,-1127,403,right
168.942,-675,1185,right
169.049,-678,1204,right
169.169,-581,1338,right
169.287,-563,1373,right
169.401,-540,1436,right
169.502,-539,1437,right
169.630,-492,1504,right
169.744,-491,1505,right
170.996,-361,1578,right
171.103,-437,1530,right
171.447,-386,1638,right
171.480,-383,1635,right
171.562,-351,1642,right
171.657,-351,1645,right
171.752,-342,1658,right
171.933,-349,1644,right
172.053,-348,1647,right
172.168,-352,1646,right
172.293,-324,1691,right
172.388,-321,1691,right
172.486,-318,1710,right
172.601,-318,1710,right
172.687,-316,1725,right
172.773,-316,1717,right
172.881,-327,1715,right
172.980,-326,1714,right
173.081,-321,1722,right
173.173,-323,1711,right
173.296,-232,1715,right
173.388,-235,1714,right
173.496,-256,1709,right
173.603,-407,1632,right
173.684,-564,1456,right
173.795,-887,1078,right
173.869,-907,1070,right
173.968,-909,1069,right
174.049,-909,1070,right
174.150,-909,1070,right
174.239,-908,1070,right
174.356,-925,1048,right
174.436,-941,1033,right
174.549,-952,1017,right
174.643,-951,1011,right
174.740,-959,994,right
174.840,-954,993,right
174.941,-959,957,right
175.045,-940,858,right
175.157,-934,769,right
175.253,-847,666,right
175.358,-817,566,right
176.389,-1101,951,left
176.481,-1101,950,left
176.790,-640,1069,right
176.885,-636,1070,right
177.012,-500,919,right
177.118,-506,855,right
177.219,-519,866,right
177.338,-545,840,right
177.517,-491,1157,right
177.618,-481,1166,right
177.729,-427,1336,right
177.827,-414,1343,right
177.961,-273,1505,right
178.091,-297,1507,right
178.229,-442,1500,right
178.360,-717,1322,right
178.452,-726,1316,right
178.562,-697,1344,right
178.662,-650,1441,right
178.769,-690,1399,right
179.395,-396,1719,right
179.486,-405,1749,right
179.568,-412,1814,right
179.674,-441,1755,right
179.767,-397,1760,right
179.889,-366,1750,right
179.978,-353,1690,right
180.096,-388,1567,right
180.164,-403,1537,right
180.277,-479,1391,right
180.371,-430,1414,right
180.474,-424,1410,right
180.554,-390,1407,right
180.660,-368,1423,right
180.767,-318,1482,right
180.865,-355,1535,right
180.976,-399,1668,right
181.084,-401,1686,right
181.170,-383,1723,right
181.279,-396,1721,right
181.424,-379,1801,right
181.495,-361,1842,right
181.582,-348,1891,right
181.686,-355,1905,right
181.783,-354,1956,right
181.893,-362,1948,right
181.985,-362,1948,right
182.079,-370,1944,right
182.161,-368,1939,right
182.262,-419,1876,right
182.342,-556,1688,right
182.461,-703,1348,right
182.547,-753,1229,right
182.665,-818,1148,right
183.969,-828,869,right
184.092,-863,650,right
184.174,-865,603,right
184.286,-873,576,right
184.382,-842,537,right
184.489,-841,513,right
184.811,-451,1069,right
184.915,-457,1087,right
185.026,-481,1218,right
185.123,-507,1200,right
185.233,-493,1544,right
185.337,-504,1499,right
185.693,-367,1015,right
185.837,-419,1015,right
187.446,-838,1711,right
187.541,-837,1768,right
187.671,-835,1781,right
187.766,-833,1765,right
188.525,-686,1640,right
188.597,-671,1583,right
188.731,-670,1588,right
188.818,-670,1597,right
188.941,-678,1635,right
189.050,-683,1648,right
190.432,-426,932,right
190.532,-421,929,right
191.796,-322,856,right
191.915,-226,449,right
191.990,-235,300,right
192.130,-384,0,right
192.215,-292,0,right
192.319,-0,12,right
193.583,-350,985,right
193.691,-540,748,right
193.773,-590,689,right
193.894,-730,510,right
197.684,-279,1136,right
197.784,-279,1134,right
197.878,-281,1132,right
197.979,-306,1102,right
198.069,-306,1102,right
198.148,-306,1103,right
198.264,-287,1124,right
198.356,-286,1114,right
198.456,-280,1106,right
198.576,-320,1002,right
198.666,-397,895,right
198.781,-459,791,right
198.855,-518,773,right
198.951,-530,766,right
199.050,-561,826,right
199.136,-562,828,right
199.229,-552,874,right
199.329,-571,822,right
199.418,-550,804,right
199.520,-549,803,right
199.605,-550,802,right
199.701,-549,801,right
199.781,-545,785,right
199.898,-549,754,right
199.993,-526,757,right
200.097,-528,759,right
200.190,-535,766,right
200.297,-540,764,right
200.389,-543,766,right
200.495,-546,767,right
200.574,-587,710,right
200.690,-771,472,right
200.773,-813,468,right
200.891,-876,361,right
200.965,-998,245,right
201.098,-1139,129,right
201.195,-1143,130,right
201.317,-1144,120,right
201.468,-1202,2,right
201.490,-1202,7,right
201.885,-498,1016,right
202.041,-498,1016,right
202.155,-497,971,right
202.252,-537,916,right
203.071,-1271,1343,left
203.184,-1268,1339,left
209.292,-715,280,left
209.388,-715,270,left
211.691,-718,360,left
211.757,-718,360,left
213.214,-382,993,right
213.318,-381,993,right
214.697,-1111,1849,right
214.814,-1115,1853,right
217.725,-1237,1964,left
217.819,-1236,1967,left
219.445,-1080,1759,left
219.550,-1080,1759,left
221.050,-1137,1840,left
221.151,-1137,1846,left
229.689,-636,1240,right
229.769,-643,1233,right
229.915,-634,1264,right
229.983,-633,1264,right
230.185,-626,1415,right
230.315,-624,1416,right
230.451,-589,1618,right
230.563,-593,1627,right
230.659,-593,1637,right
230.789,-603,1605,right
230.900,-637,1379,right
231.045,-597,1182,right
231.120,-567,1164,right
231.256,-549,1116,right
231.348,-541,1124,right
231.466,-546,1129,right
231.565,-561,1193,right
231.681,-562,1187,right
231.930,-699,1402,right
232.045,-690,1408,right
232.147,-701,1458,right
232.218,-706,1441,right
233.378,-582,1062,right
233.478,-582,1064,right
233.607,-578,1209,right
233.716,-570,1211,right
234.828,-761,1519,right
234.947,-758,1435,right
235.016,-758,1435,right
235.100,-750,1437,right
235.168,-686,1466,right
235.265,-731,1444,right
235.355,-745,1433,right
235.461,-748,1400,right
235.564,-717,1357,right
235.664,-722,1349,right
235.735,-733,1521,right
235.855,-710,1485,right
235.936,-682,1476,right
236.046,-682,1476,right
236.125,-658,1473,right
236.240,-653,1469,right
236.326,-640,1540,right
236.453,-634,1550,right
236.551,-629,1599,right
236.600,-605,1604,right
236.718,-520,1727,right
236.819,-521,1727,right
236.948,-521,1736,right
237.002,-519,1737,right
237.155,-476,1753,right
237.258,-479,1761,right
237.338,-469,1781,right
237.462,-469,1781,right
237.541,-454,1816,right
237.650,-455,1812,right
237.780,-456,1804,right
237.894,-458,1804,right
238.001,-510,1789,right
238.164,-825,1208,right
238.232,-826,1183,right
238.353,-869,877,right
238.435,-843,821,right
238.553,-849,789,right
238.627,-849,789,right
238.749,-853,777,right
238.833,-856,771,right
238.959,-886,753,right
239.712,-364,1953,right
239.822,-370,1918,right
239.967,-439,1584,right
240.085,-744,1006,right
240.175,-836,940,right
240.294,-967,704,right
240.387,-1025,632,right
240.496,-1035,606,right
240.602,-1023,543,right
240.726,-1029,518,right
240.864,-1035,512,right
240.990,-1049,480,right
241.338,-700,639,right
241.444,-700,640,right
243.833,-382,1522,right
243.929,-380,1533,right
244.016,-346,1688,right
244.119,-334,1691,right
244.691,-503,1559,right
244.785,-577,1635,right
244.881,-636,1669,right
244.995,-657,1671,right
245.091,-724,1757,right
245.192,-776,1774,right
245.273,-852,1850,right
245.369,-1005,1986,right
245.855,-665,1631,right
245.938,-696,1574,right
246.047,-716,1538,right
246.125,-722,1473,right
246.480,-627,1388,right
246.586,-631,1406,right
246.669,-629,1450,right
246.791,-636,1414,right
246.885,-629,1389,right
247.002,-652,1257,right
247.092,-701,1237,right
247.171,-715,1241,right
247.296,-696,1332,right
247.377,-695,1333,right
247.478,-639,1396,right
247.587,-639,1408,right
247.687,-587,1566,right
247.787,-588,1546,right
247.889,-595,1561,right
247.968,-596,1566,right
248.113,-588,1472,right
248.196,-595,1439,right
248.296,-603,1427,right
248.386,-604,1425,right
248.571,-629,1297,right
248.656,-630,1277,right
248.758,-623,1298,right
248.860,-601,1260,right
248.940,-628,1177,right
249.053,-906,519,right
249.150,-946,478,right
249.261,-950,490,right
249.345,-950,487,right
249.462,-968,481,right
249.530,-988,460,right
249.660,-1279,167,right
249.913,-845,427,right
250.004,-838,439,right
251.552,-1082,792,left
251.621,-1082,792,left
251.852,-268,519,right
251.967,-308,649,right
252.059,-315,863,right
252.174,-341,837,right
253.573,-246,1101,right
253.675,-253,1085,right
253.794,-265,1083,right
253.892,-275,1107,right
254.000,-299,1210,right
254.096,-300,1195,right
254.195,-352,1223,right
254.287,-338,1231,right
254.376,-270,1238,right
254.491,-241,1237,right
254.573,-228,1253,right
254.684,-228,1251,right
254.757,-229,1254,right
254.880,-236,1252,right
254.945,-247,1256,right
255.072,-298,1258,right
255.152,-337,1252,right
255.253,-342,1248,right
255.330,-332,1242,right
255.442,-332,1222,right
255.554,-322,1243,right
255.623,-284,1227,right
255.715,-246,1214,right
255.816,-228,1217,right
255.914,-180,1251,right
256.012,-170,1255,right
256.266,-261,1106,right
256.365,-317,947,right
256.443,-371,902,right
256.564,-458,742,right
256.643,-502,686,right
256.744,-500,684,right
256.849,-422,690,right
256.946,-434,700,right
257.039,-431,691,right
257.159,-424,658,right
257.270,-401,642,right
257.371,-400,642,right
257.475,-400,643,right
257.579,-399,645,right
257.728,-400,646,right
257.824,-399,645,right
257.929,-400,645,right
258.035,-401,643,right
259.541,-389,581,right
259.662,-398,495,right
259.773,-463,395,right
259.879,-329,188,right
259.985,-272,146,right
260.105,-261,0,right
260.646,-282,1564,right
260.768,-358,1419,right
260.846,-416,1371,right
260.942,-440,1370,right
261.045,-458,1390,right
261.157,-460,1392,right
261.793,-329,1556,right
261.892,-372,1500,right
261.978,-373,1511,right
262.078,-213,1682,right
262.519,-635,629,right
262.634,-669,628,right
262.742,-665,720,right
262.837,-690,681,right
263.046,-720,1195,right
263.163,-772,1178,right
263.273,-802,1225,right
263.368,-807,1194,right
264.037,-1040,1799,left
264.130,-1040,1796,left
265.936,-977,871,right
266.017,-977,870,right
267.015,-1138,1892,right
267.137,-1127,1885,right
267.393,-1108,1884,right
267.484,-1107,1883,right
267.670,-1120,1886,left
267.782,-1119,1886,left
268.432,-536,1382,right
268.531,-685,1298,right
268.624,-611,1426,right
268.723,-571,1443,right
271.227,-469,1740,right
271.333,-468,1740,right
271.432,-431,1747,right
271.544,-435,1722,right
271.618,-440,1707,right
271.733,-439,1685,right
271.791,-427,1652,right
271.925,-481,1646,right
272.015,-616,1661,right
272.124,-637,1615,right
272.202,-642,1615,right
272.316,-703,1523,right
272.402,-702,1508,right
272.497,-677,1487,right
272.585,-623,1424,right
272.691,-618,1440,right
272.774,-648,1584,right
272.901,-704,1560,right
272.976,-756,1516,right
273.093,-783,1521,right
273.178,-738,1460,right
273.279,-753,1395,right
273.366,-722,1221,right
273.470,-730,1141,right
273.550,-716,1070,right
273.665,-737,934,right
273.737,-757,893,right
273.865,-839,819,right
273.944,-906,827,right
274.052,-918,839,right
274.487,-775,1470,right
274.581,-808,1450,right
274.670,-780,1475,right
274.789,-805,1472,right
274.879,-755,1461,right
274.994,-728,1456,right
275.064,-694,1446,right
275.169,-694,1448,right
275.261,-714,1485,right
275.374,-716,1404,right
275.467,-686,1429,right
275.557,-678,1418,right
275.734,-477,1289,right
275.844,-432,1385,right
275.966,-345,1350,right
276.069,-336,1341,right
276.152,-315,1319,right
276.261,-298,1280,right
276.358,-260,1283,right
276.474,-281,1286,right
276.563,-323,1293,right
276.642,-320,1325,right
276.755,-297,1464,right
276.865,-303,1477,right
276.974,-320,1562,right
277.081,-355,1579,right
277.173,-365,1591,right
277.276,-377,1600,right
277.417,-412,1761,right
277.510,-384,1729,right
277.590,-396,1777,right
277.711,-395,1772,right
277.795,-394,1786,right
277.903,-393,1778,right
277.987,-398,1780,right
278.089,-403,1770,right
278.417,-428,1748,right
278.471,-424,1748,right
278.588,-605,1643,right
278.687,-903,1330,right
278.771,-979,1193,right
278.881,-981,979,right
278.964,-987,897,right
279.099,-939,776,right
279.164,-934,767,right
279.321,-940,750,right
279.392,-940,750,right
279.525,-989,704,right
279.593,-1040,675,right
279.734,-1279,394,right
280.087,-764,1015,right
280.215,-850,944,right
280.308,-882,871,right
280.418,-889,848,right
281.114,-449,1138,right
281.213,-727,892,right
281.296,-785,867,right
281.404,-994,685,right
281.476,-986,668,right
281.585,-989,660,right
281.725,-772,879,right
281.824,-691,999,right
281.920,-678,1177,right
282.060,-752,1228,right
282.146,-650,1295,right
282.248,-688,1153,right
282.301,-640,1187,right
282.409,-742,1067,right
282.476,-704,1011,right
282.592,-952,537,right
282.647,-954,516,right
282.765,-1027,348,right
282.833,-1036,333,right
282.958,-1104,250,right
283.033,-1099,238,right
283.145,-1102,246,right
283.239,-1096,243,right
283.358,-1095,249,right
283.434,-1103,236,right
283.563,-1144,148,right
283.987,-720,920,right
284.074,-768,918,right
284.188,-830,770,right
284.283,-828,760,right
286.262,-1116,799,right
286.382,-1116,791,right
286.697,-1077,784,left
286.782,-1077,784,left
287.754,-1269,1301,left
287.795,-1269,1300,left
289.279,-386,1319,right
289.385,-382,1317,right
296.453,-1206,1920,right
296.557,-1206,1917,right
297.022,-762,643,right
297.143,-765,653,right
302.156,-411,1252,right
302.271,-412,1255,right
302.375,-410,1238,right
302.462,-431,1223,right
302.555,-411,1247,right
302.672,-423,1261,right
302.751,-424,1272,right
302.895,-506,1307,right
302.928,-527,1324,right
303.057,-546,1359,right
303.142,-502,1319,right
303.259,-509,1309,right
303.345,-538,1297,right
303.464,-583,1238,right
303.527,-610,1211,right
303.629,-603,1241,right
303.720,-557,1238,right
303.824,-541,1242,right
303.911,-503,1256,right
304.008,-504,1268,right
304.108,-498,1285,right
304.220,-498,1293,right
304.343,-498,1295,right
304.465,-499,1301,right
304.584,-491,1328,right
304.699,-492,1327,right
304.802,-513,1310,right
304.890,-521,1292,right
305.007,-490,1328,right
305.101,-489,1332,right
305.227,-533,1317,right
305.345,-808,1091,right
305.428,-838,1087,right
305.526,-906,990,right
305.605,-935,950,right
305.724,-942,877,right
305.800,-944,835,right
305.918,-925,787,right
306.231,-591,637,right
306.341,-605,614,right
306.435,-604,605,right
306.534,-609,584,right
306.634,-610,583,right
306.742,-610,583,right
307.138,-674,645,right
307.242,-674,646,right
307.476,-693,665,right
307.583,-694,675,right
310.991,-468,930,right
311.104,-465,930,right
311.187,-466,922,right
311.293,-464,924,right
312.189,-477,1019,right
312.295,-477,1019,right
313.091,-323,1054,right
313.216,-329,1020,right
313.577,-314,872,right
313.669,-306,866,right
313.767,-274,863,right
313.876,-277,851,right
314.815,-383,1121,right
314.940,-489,1323,right
314.993,-503,1339,right
315.112,-658,1428,right
315.188,-684,1666,right
315.311,-758,2047,right
316.221,-229,1704,right
316.324,-229,1704,right
316.440,-232,1694,right
316.588,-232,1697,right
316.733,-232,1697,right
316.852,-239,1672,right
318.100,-536,709,right
318.188,-602,444,right
318.282,-606,427,right
318.383,-612,387,right
318.481,-609,327,right
318.604,-576,159,right
319.306,-773,922,right
319.406,-835,938,right
319.516,-921,1021,right
319.624,-947,1019,right
319.746,-977,1028,right
319.867,-979,1029,right
320.231,-1015,1184,right
320.331,-1017,1186,right
320.444,-1034,1208,right
320.550,-1039,1200,right
320.928,-1001,1007,right
321.053,-1131,926,right
321.343,-1010,1322,right
321.471,-1002,1340,right
321.548,-1005,1340,right
321.682,-1061,1340,right
322.231,-791,1393,right
322.322,-803,1361,right
322.424,-873,1407,right
322.534,-893,1439,right
323.315,-999,1182,right
323.432,-999,1182,right
324.092,-715,801,right
324.193,-645,645,right
324.269,-645,645,right
324.378,-657,624,right
324.475,-653,601,right
324.600,-652,565,right
324.944,-410,571,right
325.055,-410,571,right
325.176,-411,573,right
325.317,-412,563,right
326.401,-316,669,right
326.504,-347,678,right
326.613,-355,615,right
326.722,-354,535,right
326.848,-362,528,right
326.870,-367,534,right
327.016,-768,1069,right
327.109,-787,1181,right
327.193,-783,1211,right
327.306,-859,1137,right
327.808,-716,1026,right
327.890,-693,991,right
328.016,-394,864,right
328.137,-338,856,right
328.203,-336,867,right
328.293,-375,901,right
328.367,-357,985,right
328.486,-363,994,right
328.566,-366,1001,right
328.676,-370,1000,right
328.756,-360,1002,right
328.834,-360,1007,right
328.945,-363,1104,right
329.051,-368,1131,right
329.104,-373,1142,right
329.226,-480,1256,right
329.297,-452,1284,right
329.406,-455,1326,right
329.483,-421,1366,right
329.619,-465,1359,right
329.669,-512,1333,right
329.769,-553,1346,right
329.863,-536,1366,right
329.968,-528,1372,right
330.059,-634,1470,right
330.178,-627,1420,right
330.254,-625,1379,right
330.381,-741,1430,right
330.460,-724,1410,right
330.603,-725,1244,right
330.642,-742,1203,right
330.754,-744,1203,right
330.833,-744,1205,right
330.939,-774,1232,right
331.008,-771,1239,right
331.117,-790,1219,right
331.205,-818,1205,right
331.317,-822,1198,right
331.407,-814,1209,right
331.503,-814,1210,right
331.602,-816,1212,right
331.697,-815,1212,right
331.787,-814,1244,right
331.889,-816,1214,right
331.979,-813,1210,right
332.090,-813,1209,right
332.188,-810,1220,right
332.287,-813,1211,right
332.418,-791,1379,right
332.500,-800,1429,right
332.634,-802,1464,right
332.715,-797,1470,right
332.823,-721,1536,right
332.943,-710,1486,right
333.027,-708,1483,right
333.130,-709,1474,right
333.248,-700,1460,right
333.367,-706,1449,right
333.456,-702,1452,right
