z,y,x,button
585.551,-344,1620,right
585.647,-343,1620,right
589.274,-342,1622,right
589.388,-342,1622,right
591.758,-342,1622,right
591.863,-342,1622,right
592.317,-0,1541,right
592.409,-8,1522,right
592.511,-0,1467,right
592.610,-0,1266,right
593.835,-1093,1016,left
593.920,-1093,1016,left
594.806,-407,567,right
594.937,-412,577,right
595.177,-483,573,right
595.259,-483,572,right
595.357,-479,561,right
595.442,-479,561,right
597.489,-641,706,right
597.589,-639,706,right
597.684,-621,709,right
597.765,-624,720,right
597.860,-606,727,right
597.947,-608,733,right
599.651,-757,831,right
599.743,-756,831,right
599.815,-755,831,right
599.897,-752,830,right
600.211,-707,681,left
600.626,-640,1024,left
603.351,-503,761,right
603.425,-501,761,right
603.525,-502,761,right
603.616,-503,761,right
603.725,-508,759,right
603.822,-508,763,right
603.919,-514,742,right
604.007,-528,739,right
604.122,-530,740,right
604.224,-530,740,right
605.998,-484,729,right
606.097,-497,729,right
606.203,-505,741,right
606.287,-505,744,right
606.691,-484,773,right
606.808,-484,773,right
606.898,-493,775,right
606.982,-501,778,right
607.554,-498,1248,right
607.722,-537,1070,right
607.794,-526,1074,right
607.869,-527,1070,right
607.962,-542,1040,right
608.076,-544,1033,right
608.149,-546,1032,right
608.269,-559,981,right
608.332,-560,970,right
608.428,-559,970,right
608.512,-559,970,right
608.628,-560,972,right
608.711,-564,956,right
608.855,-590,915,right
608.946,-592,911,right
609.066,-600,888,right
609.153,-639,832,right
609.301,-639,832,right
609.370,-639,832,right
609.487,-639,832,right
609.575,-692,722,right
609.706,-692,720,right
609.804,-688,725,right
609.880,-688,724,right
612.944,-287,1176,right
613.016,-283,1190,right
613.124,-339,1329,right
613.214,-331,1340,right
613.311,-342,1515,right
613.407,-335,1580,right
613.494,-386,1715,right
613.597,-401,1745,right
613.689,-430,1890,right
613.791,-444,1893,right
613.883,-476,1919,right
613.986,-508,1935,right
614.484,-565,1963,right
614.594,-574,1960,right
614.677,-660,1964,right
614.788,-688,1970,right
615.476,-728,1899,right
615.555,-716,1940,right
615.670,-637,2022,right
615.786,-585,2047,right
615.878,-503,2047,right
616.013,-511,2047,right
616.724,-547,1845,right
616.842,-553,1869,right
622.397,-367,1271,right
622.515,-352,1272,right
622.603,-354,1272,right
622.695,-354,1272,right
622.779,-354,1272,right
622.884,-354,1272,right
629.276,-1239,1939,left
629.405,-1239,1941,left
636.518,-815,1263,right
636.642,-814,1263,right
641.692,-697,543,right
641.796,-752,456,right
641.873,-753,456,right
641.983,-763,399,right
643.088,-563,1120,right
643.206,-519,1242,right
643.276,-519,1242,right
643.373,-519,1242,right
647.093,-855,1638,right
647.146,-855,1646,right
647.297,-828,1741,right
647.406,-827,1740,right
648.504,-770,1625,right
648.611,-758,1645,right
655.881,-557,714,right
656.020,-557,715,right
657.127,-595,1005,right
657.209,-595,1005,right
658.626,-466,1222,right
658.745,-466,1222,right
659.122,-449,1212,right
659.213,-491,1152,right
659.307,-492,1137,right
659.427,-487,1094,right
659.518,-476,1088,right
659.660,-475,1087,right
661.109,-398,741,right
661.211,-398,741,right
664.562,-650,1336,right
664.648,-651,1340,right
664.748,-656,1383,right
664.875,-661,1363,right
665.900,-428,1645,right
665.993,-429,1646,right
666.275,-522,1408,right
666.384,-524,1404,right
668.847,-555,1537,right
668.933,-557,1549,right
669.479,-545,1439,right
669.561,-545,1438,right
669.722,-532,1329,right
669.855,-532,1324,right
670.369,-497,1572,right
670.484,-501,1581,right
670.600,-385,1672,right
670.690,-365,1687,right
673.857,-1252,1363,left
673.927,-1252,1363,left
675.871,-548,810,right
675.975,-548,811,right
676.086,-605,802,right
676.174,-612,806,right
676.274,-615,804,right
676.357,-613,778,right
676.450,-636,753,right
676.551,-647,731,right
676.673,-605,728,right
676.796,-633,696,right
677.090,-756,710,right
677.179,-777,722,right
677.275,-782,725,right
677.379,-780,725,right
677.484,-773,714,right
677.584,-768,714,right
677.690,-759,711,right
677.821,-765,712,right
678.152,-821,761,right
678.263,-818,764,right
678.388,-821,757,right
678.511,-813,755,right
678.964,-611,757,right
679.082,-611,756,right
682.123,-744,842,right
682.175,-744,846,right
682.291,-764,884,right
682.389,-768,895,right
682.488,-772,879,right
682.577,-772,877,right
682.703,-688,970,right
682.794,-677,972,right
682.909,-574,989,right
683.022,-565,979,right
683.135,-519,944,right
683.239,-519,943,right
683.386,-517,1015,right
683.540,-605,1064,right
683.614,-620,1056,right
683.742,-671,995,right
683.824,-672,986,right
683.936,-699,863,right
684.012,-697,854,right
684.126,-697,852,right
684.201,-698,838,right
684.308,-706,819,right
684.403,-704,810,right
684.479,-703,810,right
684.598,-586,947,right
684.705,-587,946,right
684.781,-606,848,right
684.896,-603,804,right
685.003,-581,763,right
685.122,-569,748,right
685.490,-564,940,right
685.581,-624,994,right
685.676,-638,1006,right
685.767,-639,1017,right
685.854,-681,1019,right
685.962,-759,1058,right
686.059,-751,1315,right
686.156,-758,1278,right
686.262,-695,1317,right
686.369,-660,1380,right
686.471,-654,1518,right
686.578,-680,1650,right
686.679,-767,1794,right
686.801,-781,1859,right
688.427,-1117,1862,right
688.530,-1115,1862,right
688.930,-1070,1894,right
689.018,-1073,1897,right
698.178,-1116,1960,right
698.313,-1115,1960,right
698.896,-1090,1969,right
698.957,-1090,1969,right
700.574,-1217,1987,left
700.674,-1217,1987,left
702.009,-466,490,right
702.099,-480,489,right
702.196,-453,495,right
702.296,-450,495,right
702.372,-448,489,right
702.473,-450,496,right
713.378,-438,820,left
713.629,-640,1024,left
714.731,-740,1323,right
714.824,-741,1335,right
714.918,-737,1349,right
715.024,-746,1360,right
715.093,-744,1410,right
715.189,-744,1424,right
715.289,-714,1454,right
715.404,-714,1454,right
715.505,-706,1476,right
715.608,-704,1478,right
715.699,-698,1512,right
715.824,-699,1508,right
715.918,-677,1512,right
716.037,-676,1513,right
716.119,-674,1523,right
716.249,-685,1523,right
716.346,-692,1524,right
716.446,-705,1525,right
716.792,-964,1478,right
716.919,-975,1473,right
717.016,-970,1478,right
717.136,-975,1480,right
717.213,-973,1491,right
717.312,-972,1490,right
717.408,-982,1489,right
717.511,-983,1495,right
717.598,-977,1506,right
717.711,-978,1508,right
717.809,-984,1503,right
717.929,-986,1505,right
718.030,-997,1499,right
718.140,-998,1496,right
718.254,-990,1486,right
718.350,-976,1489,right
718.581,-932,1562,right
718.676,-932,1562,right
718.787,-957,1537,right
718.891,-960,1541,right
719.060,-952,1613,right
719.209,-955,1663,right
719.868,-335,1456,right
719.954,-220,1438,right
720.045,-232,1470,right
720.145,-243,1456,right
720.282,-156,1432,right
720.381,-149,1411,right
721.174,-283,1545,right
721.279,-285,1545,right
721.376,-293,1542,right
721.491,-298,1543,right
721.927,-164,1116,right
722.033,-164,1116,right
723.041,-449,1044,right
723.131,-448,1046,right
723.906,-179,854,right
723.994,-205,889,right
724.110,-247,910,right
724.208,-289,936,right
724.294,-289,929,right
724.412,-288,928,right
733.166,-397,781,right
733.285,-397,781,right
735.793,-397,781,right
735.931,-397,781,right
737.575,-397,781,right
737.693,-397,781,right
743.661,-527,908,right
743.756,-526,908,right
744.095,-535,924,right
744.176,-535,924,right
746.344,-1081,795,left
746.398,-1081,795,left
746.938,-365,942,right
747.041,-389,951,right
754.647,-1254,1296,left
754.749,-1254,1296,left
757.415,-476,209,right
757.516,-475,211,right
759.069,-1099,1949,right
759.184,-1098,1949,right
760.254,-1148,1901,left
760.341,-1148,1901,left
778.340,-484,1357,right
778.436,-485,1357,right
778.548,-485,1357,right
778.647,-485,1357,right
778.743,-486,1357,right
778.848,-485,1358,right
780.052,-524,1203,right
780.109,-523,1203,right
788.336,-617,1220,right
788.462,-617,1220,right
790.203,-541,1154,right
790.328,-538,1154,right
792.749,-882,1572,right
792.866,-883,1576,right
793.829,-807,1636,right
793.917,-817,1644,right
794.945,-755,506,right
795.058,-839,523,right
795.126,-823,541,right
795.221,-824,541,right
796.478,-659,1056,right
796.564,-670,1061,right
796.642,-677,1059,right
796.731,-690,1079,right
798.099,-667,1017,right
798.194,-663,1012,right
798.290,-651,991,right
798.403,-650,990,right
798.706,-445,746,right
798.782,-426,680,right
798.880,-415,665,right
798.968,-414,665,right
799.615,-756,1165,left
800.006,-640,1024,left
801.032,-451,953,right
801.129,-452,954,right
801.949,-528,773,right
802.054,-526,773,right
802.147,-526,769,right
802.246,-525,769,right
804.500,-300,793,right
804.599,-300,793,right
804.718,-301,787,right
804.822,-302,785,right
806.433,-127,92,right
806.535,-426,279,right
806.626,-324,235,right
806.725,-342,202,right
806.799,-342,201,right
806.893,-342,201,right
807.517,-329,646,right
807.619,-329,647,right
807.693,-402,751,right
807.809,-424,810,right
807.872,-438,837,right
807.995,-585,885,right
809.439,-295,912,right
809.541,-260,914,right
809.641,-170,837,right
809.763,-165,795,right
810.571,-388,358,right
810.695,-374,349,right
811.323,-712,184,right
811.417,-710,188,right
812.943,-306,1438,right
813.030,-304,1442,right
813.124,-296,1427,right
813.223,-297,1177,right
813.324,-224,929,right
813.430,-173,966,right
813.777,-27,1806,right
813.881,-13,1847,right
814.699,-90,1804,right
814.796,-88,1805,right
815.684,-109,1270,right
815.787,-109,1270,right
816.898,-556,527,right
816.985,-554,530,right
817.090,-548,572,right
817.183,-545,576,right
821.276,-226,887,right
821.387,-236,913,right
821.475,-235,911,right
821.562,-236,914,right
832.076,-240,1288,right
832.168,-239,1288,right
834.514,-170,279,right
834.634,-159,279,right
835.805,-315,642,right
835.906,-322,656,right
836.004,-306,673,right
836.102,-305,673,right
839.737,-709,1939,right
839.809,-708,1939,right
846.833,-1184,1993,right
846.971,-1197,1995,right
847.219,-1201,1998,right
847.327,-1201,1998,right
847.584,-1200,2001,left
847.706,-1200,2001,left
849.528,-760,900,right
849.636,-789,907,right
849.712,-873,855,right
849.814,-874,853,right
849.896,-874,853,right
849.985,-874,855,right
850.598,-716,888,right
850.669,-722,928,right
850.765,-728,935,right
850.852,-730,943,right
850.941,-735,943,right
851.024,-736,945,right
851.114,-737,948,right
851.209,-737,950,right
852.951,-306,786,right
853.052,-302,791,right
854.616,-0,452,right
854.712,-19,658,right
854.824,-93,768,right
854.921,-98,774,right
855.016,-101,788,right
855.118,-63,779,right
857.665,-1004,1363,right
857.768,-995,1390,right
857.858,-1002,1414,right
857.944,-1000,1415,right
858.034,-1002,1474,right
858.135,-1001,1479,right
858.752,-1000,1485,right
858.831,-1000,1485,right
858.954,-1002,1490,right
859.051,-1001,1490,right
859.805,-746,1293,right
859.905,-745,1295,right
859.998,-746,1295,right
860.111,-745,1299,right
860.480,-728,1320,right
860.569,-727,1320,right
860.653,-729,1323,right
860.748,-730,1329,right
860.860,-730,1329,right
860.967,-730,1329,right
868.107,-491,1094,right
868.208,-491,1094,right
871.840,-611,406,right
871.941,-619,403,right
872.058,-627,402,right
872.167,-628,396,right
875.331,-341,1594,right
875.425,-304,1603,right
875.521,-320,1624,right
875.626,-337,1635,right
875.717,-382,1673,right
875.815,-389,1680,right
875.898,-400,1697,right
875.974,-400,1697,right
876.066,-403,1712,right
876.157,-403,1712,right
881.544,-886,1128,right
881.671,-893,1122,right
883.908,-212,645,right
884.005,-212,644,right
884.118,-227,635,right
884.231,-211,627,right
884.319,-212,625,right
884.441,-212,624,right
887.658,-705,932,right
887.770,-704,932,right
888.386,-11,410,right
888.519,-299,491,right
888.623,-366,537,right
888.725,-339,549,right
888.820,-329,562,right
888.928,-320,557,right
889.809,-913,1139,right
889.901,-912,1140,right
890.034,-831,1325,right
890.126,-882,1371,right
890.213,-928,1418,right
890.302,-941,1437,right
890.393,-954,1543,right
890.498,-962,1556,right
890.595,-957,1609,right
890.695,-953,1615,right
890.795,-936,1643,right
890.895,-937,1641,right
890.989,-917,1642,right
891.096,-915,1640,right
891.206,-885,1629,right
891.322,-884,1627,right
891.435,-878,1627,right
891.549,-877,1627,right
891.811,-853,1615,right
891.908,-849,1613,right
892.403,-827,1588,right
892.507,-826,1588,right
892.590,-826,1588,right
892.706,-826,1587,right
892.793,-825,1585,right
892.907,-825,1585,right
892.996,-821,1583,right
893.122,-820,1583,right
893.225,-820,1582,right
893.347,-818,1583,right
893.427,-820,1582,right
893.548,-824,1586,right
893.622,-824,1586,right
893.746,-824,1586,right
893.828,-824,1586,right
893.958,-828,1590,right
895.372,-270,1496,right
895.491,-271,1499,right
895.549,-249,1493,right
895.661,-188,1449,right
895.757,-131,1434,right
895.857,-75,1372,right
895.963,-68,1371,right
896.087,-61,1370,right
896.174,-0,1376,right
896.204,-0,1378,right
896.428,-222,1435,right
896.546,-276,1420,right
896.640,-337,1398,right
896.754,-473,1333,right
896.822,-547,1306,right
896.944,-554,1316,right
897.665,-626,1355,right
897.809,-687,1367,right
897.885,-739,1409,right
897.965,-756,1425,right
898.053,-765,1419,right
898.166,-780,1420,right
898.766,-557,1533,right
898.852,-581,1516,right
898.964,-561,1517,right
899.063,-559,1514,right
899.388,-404,1576,right
899.482,-403,1586,right
899.767,-414,1394,right
899.857,-413,1394,right
899.975,-406,1393,right
900.093,-398,1397,right
900.611,-628,1482,right
900.713,-628,1450,right
900.874,-595,1435,right
900.949,-595,1435,right
901.380,-239,1255,right
901.475,-236,1255,right
901.620,-250,1211,right
901.729,-250,1210,right
902.385,-505,1376,right
902.484,-533,1386,right
902.597,-310,1498,right
902.708,-301,1514,right
902.790,-222,1473,right
902.884,-222,1472,right
902.974,-206,1435,right
903.086,-181,1349,right
903.163,-193,1346,right
903.272,-280,1333,right
903.355,-444,1584,right
903.463,-577,1458,right
903.546,-577,1456,right
903.653,-594,1456,right
903.738,-653,1442,right
903.845,-693,1405,right
903.949,-686,1306,right
904.083,-672,982,right
904.171,-661,968,right
904.292,-634,964,right
904.420,-414,958,right
904.502,-412,958,right
904.603,-336,951,right
904.698,-339,951,right
904.819,-351,939,right
904.915,-350,939,right
905.452,-424,788,right
905.545,-409,793,right
905.686,-140,852,right
905.798,-70,854,right
905.916,-149,841,right
906.019,-242,790,right
906.647,-235,510,right
906.733,-212,502,right
907.437,-516,230,right
907.548,-512,232,right
907.668,-558,277,right
907.822,-578,260,right
908.818,-428,639,left
908.946,-640,1024,left
911.721,-551,438,right
911.814,-560,453,right
911.914,-560,453,right
912.021,-562,468,right
914.271,-410,545,right
914.386,-420,555,right
916.844,-510,862,right
916.969,-501,860,right
917.679,-359,1345,left
917.781,-640,1024,left
918.513,-628,1295,right
918.611,-667,1284,right
918.718,-753,1277,right
918.806,-825,1265,right
918.902,-834,1265,right
919.002,-859,1264,right
919.104,-911,1246,right
919.211,-912,1246,right
919.928,-945,1346,right
920.026,-945,1347,right
920.820,-740,1517,right
920.937,-773,1504,right
921.054,-807,1465,right
921.167,-830,1438,right
921.458,-798,1237,right
921.574,-790,1234,right
921.705,-814,1274,right
921.808,-813,1273,right
923.300,-560,1041,right
923.391,-562,1048,right
923.490,-571,1058,right
923.613,-577,1057,right
924.209,-577,961,right
924.319,-653,939,right
925.482,-67,873,right
925.572,-67,872,right
925.669,-49,822,right
925.755,-0,692,right
925.886,-0,347,right
926.024,-4,189,right
927.294,-283,482,left
927.403,-640,1024,left
